timestamp_iso,accelerometers_std_g,missing_value_reason,counts_x_axis,counts_y_axis,counts_z_axis,vector_magnitude,activity_class,activity_counts,activity_intensity,body_position_left,body_position_right,eda_scl_usiemens,met,prv_rmssd_ms,pulse_rate_bpm,sleep_detection_stage,step_counts,temperature_celsius,wearing_detection_percentage,hour,minute
2024-03-04 01:06:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,6
2024-03-04 01:07:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,7
2024-03-04 01:08:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,8
2024-03-04 01:09:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,9
2024-03-04 01:10:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,10
2024-03-04 01:11:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,11
2024-03-04 01:12:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,12
2024-03-04 01:13:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,13
2024-03-04 01:14:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,14
2024-03-04 01:15:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,15
2024-03-04 01:16:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,16
2024-03-04 01:17:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,17
2024-03-04 01:18:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,18
2024-03-04 01:19:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,19
2024-03-04 01:20:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,20
2024-03-04 01:21:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,21
2024-03-04 01:22:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,22
2024-03-04 01:23:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,23
2024-03-04 01:24:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,24
2024-03-04 01:25:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,25
2024-03-04 01:26:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,26
2024-03-04 01:27:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,27
2024-03-04 01:28:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,28
2024-03-04 01:29:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,29
2024-03-04 01:30:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,30
2024-03-04 01:31:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,31
2024-03-04 01:32:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,32
2024-03-04 01:33:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,33
2024-03-04 01:34:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,34
2024-03-04 01:35:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,35
2024-03-04 01:36:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,36
2024-03-04 01:37:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,37
2024-03-04 01:38:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,38
2024-03-04 01:39:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,39
2024-03-04 01:40:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,40
2024-03-04 01:41:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,41
2024-03-04 01:42:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,42
2024-03-04 01:43:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,43
2024-03-04 01:44:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,44
2024-03-04 01:45:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,45
2024-03-04 01:46:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,46
2024-03-04 01:47:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,47
2024-03-04 01:48:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,48
2024-03-04 01:49:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,49
2024-03-04 01:50:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,50
2024-03-04 01:51:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,51
2024-03-04 01:52:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,52
2024-03-04 01:53:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,53
2024-03-04 01:54:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,54
2024-03-04 01:55:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,55
2024-03-04 01:56:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,56
2024-03-04 01:57:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,57
2024-03-04 01:58:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,58
2024-03-04 01:59:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,1,59
2024-03-04 02:00:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,0
2024-03-04 02:01:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,1
2024-03-04 02:02:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,2
2024-03-04 02:03:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,3
2024-03-04 02:04:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,4
2024-03-04 02:05:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,5
2024-03-04 02:06:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,6
2024-03-04 02:07:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,7
2024-03-04 02:08:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,8
2024-03-04 02:09:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,9
2024-03-04 02:10:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,10
2024-03-04 02:11:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,11
2024-03-04 02:12:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,12
2024-03-04 02:13:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,13
2024-03-04 02:14:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,14
2024-03-04 02:15:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,15
2024-03-04 02:16:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,16
2024-03-04 02:17:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,17
2024-03-04 02:18:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,18
2024-03-04 02:19:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,19
2024-03-04 02:20:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,20
2024-03-04 02:21:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,21
2024-03-04 02:22:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,22
2024-03-04 02:23:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,23
2024-03-04 02:24:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,24
2024-03-04 02:25:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,25
