timestamp_iso,accelerometers_std_g,missing_value_reason,counts_x_axis,counts_y_axis,counts_z_axis,vector_magnitude,activity_class,activity_counts,activity_intensity,body_position_left,body_position_right,eda_scl_usiemens,met,pulse_rate_bpm,sleep_detection_stage,step_counts,temperature_celsius,wearing_detection_percentage,hour,minute
2024-03-28 03:30:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,3,30
2024-03-28 03:31:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,3,31
2024-03-28 03:32:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,3,32
2024-03-28 03:33:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,3,33
2024-03-28 03:34:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,3,34
2024-03-28 03:35:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,3,35
2024-03-28 03:36:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,3,36
2024-03-28 03:37:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,3,37
2024-03-28 03:38:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,3,38
2024-03-28 03:39:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,3,39
2024-03-28 03:40:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,3,40
2024-03-28 03:41:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,3,41
2024-03-28 03:42:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,3,42
2024-03-28 03:43:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,3,43
2024-03-28 03:44:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,3,44
2024-03-28 03:45:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,3,45
2024-03-28 03:46:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,3,46
2024-03-28 03:47:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,3,47
2024-03-28 03:48:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,3,48
2024-03-28 03:49:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,3,49
2024-03-28 03:50:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,3,50
2024-03-28 03:51:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,3,51
2024-03-28 03:52:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,3,52
2024-03-28 03:53:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,3,53
2024-03-28 03:54:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,3,54
2024-03-28 03:55:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,3,55
2024-03-28 03:56:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,3,56
2024-03-28 03:57:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,3,57
2024-03-28 03:58:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,3,58
2024-03-28 03:59:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,3,59
2024-03-28 04:00:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,0
2024-03-28 04:01:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,1
2024-03-28 04:02:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,2
2024-03-28 04:03:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,3
2024-03-28 04:04:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,4
2024-03-28 04:05:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,5
2024-03-28 04:06:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,6
2024-03-28 04:07:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,7
2024-03-28 04:08:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,8
2024-03-28 04:09:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,9
2024-03-28 04:10:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,10
2024-03-28 04:11:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,11
2024-03-28 04:12:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,12
2024-03-28 04:13:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,13
2024-03-28 04:14:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,14
2024-03-28 04:15:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,15
2024-03-28 04:16:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,16
2024-03-28 04:17:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,17
2024-03-28 04:18:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,18
2024-03-28 04:19:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,19
2024-03-28 04:20:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,20
2024-03-28 04:21:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,21
2024-03-28 04:22:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,22
2024-03-28 04:23:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,23
2024-03-28 04:24:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,24
2024-03-28 04:25:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,25
2024-03-28 04:26:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,26
2024-03-28 04:27:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,27
2024-03-28 04:28:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,28
2024-03-28 04:29:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,29
2024-03-28 04:30:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,30
2024-03-28 04:31:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,31
2024-03-28 04:32:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,32
2024-03-28 04:33:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,33
2024-03-28 04:34:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,34
2024-03-28 04:35:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,35
2024-03-28 04:36:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,36
2024-03-28 04:37:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,37
2024-03-28 04:38:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,38
2024-03-28 04:39:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,39
2024-03-28 04:40:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,40
2024-03-28 04:41:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,41
2024-03-28 04:42:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,42
2024-03-28 04:43:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,43
2024-03-28 04:44:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,44
2024-03-28 04:45:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,45
2024-03-28 04:46:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,46
2024-03-28 04:47:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,47
2024-03-28 04:48:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,48
2024-03-28 04:49:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,49
2024-03-28 04:50:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,50
2024-03-28 04:51:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,51
2024-03-28 04:52:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,52
2024-03-28 04:53:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,53
2024-03-28 04:54:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,54
2024-03-28 04:55:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,55
2024-03-28 04:56:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,56
2024-03-28 04:57:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,57
2024-03-28 04:58:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,58
2024-03-28 04:59:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,4,59
2024-03-28 05:00:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,5,0
2024-03-28 05:01:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,5,1
2024-03-28 05:02:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,5,2
2024-03-28 05:03:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,5,3
