timestamp_iso,accelerometers_std_g,counts_x_axis,counts_y_axis,counts_z_axis,vector_magnitude,activity_class,activity_counts,activity_intensity,body_position_left,body_position_right,eda_scl_usiemens,met,prv_rmssd_ms,pulse_rate_bpm,respiratory_rate_brpm,sleep_detection_stage,step_counts,temperature_celsius,wearing_detection_percentage,hour,minute
2024-04-16 00:00:00+00:00,0.007,0.0,0.0,118.0,118.0,still,11.0,sedentary,sitting_reclining_lying,standing,0.08,0.95,,144.0,,0.0,0.0,29.26,100.0,0,0
2024-04-16 00:01:00+00:00,0.048,1365.0,2197.0,1330.0,2908.0,generic,62.0,MPA,standing,standing,0.08,3.03,,157.0,,0.0,5.0,29.5,100.0,0,1
2024-04-16 00:02:00+00:00,0.052,896.0,625.0,1015.0,1491.0,walking,31.0,MPA,standing,standing,0.08,5.78,,149.0,,0.0,0.0,29.38,100.0,0,2
2024-04-16 00:03:00+00:00,0.067,1576.0,2388.0,2311.0,3677.0,generic,65.0,MPA,standing,standing,0.08,3.49,,143.0,,0.0,6.0,29.44,100.0,0,3
2024-04-16 00:04:00+00:00,0.014,56.0,34.0,93.0,113.0,still,14.0,LPA,sitting_reclining_lying,sitting_reclining_lying,0.04,2.8,,100.0,,0.0,0.0,29.15,100.0,0,4
2024-04-16 00:05:00+00:00,0.027,1039.0,671.0,684.0,1413.0,still,21.0,MPA,standing,standing,0.02,3.87,,78.0,,0.0,0.0,28.81,100.0,0,5
2024-04-16 00:06:00+00:00,0.15,3803.0,2858.0,4218.0,6357.0,generic,148.0,MPA,standing,standing,0.01,4.78,,68.0,,0.0,68.0,28.83,100.0,0,6
2024-04-16 00:07:00+00:00,0.084,2500.0,1847.0,2592.0,4047.0,generic,135.0,MPA,standing,standing,0.01,3.25,,64.0,,0.0,39.0,28.87,100.0,0,7
2024-04-16 00:08:00+00:00,0.093,3975.0,3779.0,4681.0,7210.0,generic,147.0,LPA,sitting_reclining_lying,sitting_reclining_lying,0.01,2.81,,61.0,,0.0,87.0,28.99,100.0,0,8
2024-04-16 00:32:00+00:00,0.853,0.0,18.0,17.0,24.0,generic,1.0,sedentary,,,0.0,0.95,,82.0,,0.0,0.0,27.83,100.0,0,32
2024-04-16 00:33:00+00:00,0.146,3175.0,3350.0,2634.0,5314.0,generic,125.0,MPA,standing,standing,0.0,3.8,,72.0,,0.0,60.0,29.5,100.0,0,33
2024-04-16 00:34:00+00:00,0.107,2981.0,2399.0,3596.0,5250.0,generic,143.0,MPA,standing,standing,0.02,4.67,,99.0,,0.0,45.0,30.58,100.0,0,34
2024-04-16 00:35:00+00:00,0.118,3002.0,4252.0,5571.0,7624.0,generic,143.0,MPA,standing,standing,0.01,5.36,,99.0,,0.0,70.0,30.75,100.0,0,35
2024-04-16 00:36:00+00:00,0.109,4279.0,3477.0,4885.0,7366.0,generic,146.0,MPA,standing,standing,0.01,4.2,,91.0,,0.0,79.0,30.8,100.0,0,36
2024-04-16 00:37:00+00:00,0.1,4009.0,2775.0,3330.0,5904.0,generic,124.0,MPA,standing,standing,0.0,3.34,,100.0,,0.0,65.0,30.86,100.0,0,37
2024-04-16 00:38:00+00:00,0.154,3523.0,2678.0,5033.0,6701.0,generic,141.0,VPA,standing,standing,0.01,6.13,,106.0,,0.0,67.0,30.88,100.0,0,38
2024-04-16 00:39:00+00:00,0.11,2870.0,3398.0,4640.0,6427.0,generic,128.0,MPA,standing,standing,0.01,5.65,,96.0,,0.0,38.0,30.94,100.0,0,39
2024-04-16 00:40:00+00:00,0.126,3665.0,3926.0,4356.0,6915.0,generic,142.0,MPA,standing,standing,0.01,4.2,,90.0,,0.0,77.0,31.13,100.0,0,40
2024-04-16 00:41:00+00:00,0.076,2970.0,2340.0,3304.0,5021.0,generic,99.0,MPA,standing,standing,0.01,5.97,,88.0,,0.0,38.0,31.29,100.0,0,41
2024-04-16 00:42:00+00:00,0.07,1596.0,1656.0,1736.0,2881.0,generic,146.0,MPA,standing,standing,0.01,3.02,,91.0,,0.0,41.0,31.23,100.0,0,42
2024-04-16 00:43:00+00:00,0.078,1473.0,1450.0,1772.0,2722.0,generic,144.0,LPA,sitting_reclining_lying,sitting_reclining_lying,0.0,2.76,,97.0,,0.0,48.0,31.31,100.0,0,43
2024-04-16 00:44:00+00:00,0.081,2516.0,2144.0,4012.0,5198.0,generic,127.0,MPA,standing,standing,0.0,4.19,,94.0,,0.0,47.0,31.0,100.0,0,44
2024-04-16 00:45:00+00:00,0.024,663.0,243.0,842.0,1098.0,walking,39.0,LPA,sitting_reclining_lying,sitting_reclining_lying,0.0,1.83,,96.0,,0.0,0.0,30.88,100.0,0,45
2024-04-16 00:46:00+00:00,0.006,55.0,18.0,23.0,62.0,still,19.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.0,0.95,,88.0,,0.0,0.0,30.77,100.0,0,46
2024-04-16 00:47:00+00:00,0.023,287.0,432.0,1002.0,1128.0,generic,67.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.0,1.08,,95.0,,0.0,5.0,30.73,100.0,0,47
2024-04-16 00:48:00+00:00,0.02,290.0,278.0,536.0,669.0,generic,49.0,sedentary,sitting_reclining_lying,standing,0.0,0.95,,86.0,,0.0,0.0,30.7,100.0,0,48
2024-04-16 00:49:00+00:00,0.011,25.0,118.0,438.0,454.0,walking,31.0,sedentary,sitting_reclining_lying,miscellaneous,0.0,0.95,,86.0,,0.0,0.0,30.65,100.0,0,49
2024-04-16 00:50:00+00:00,0.025,208.0,790.0,1287.0,1524.0,walking,69.0,sedentary,sitting_reclining_lying,miscellaneous,0.0,1.39,,87.0,,0.0,0.0,30.67,100.0,0,50
2024-04-16 00:51:00+00:00,0.022,215.0,718.0,705.0,1028.0,walking,71.0,sedentary,sitting_reclining_lying,standing,0.0,1.07,,83.0,,0.0,0.0,30.79,100.0,0,51
2024-04-16 00:52:00+00:00,0.034,395.0,1260.0,1856.0,2277.0,generic,116.0,sedentary,sitting_reclining_lying,standing,0.0,1.21,,86.0,,0.0,0.0,30.94,100.0,0,52
