timestamp_iso,accelerometers_std_g,counts_x_axis,counts_y_axis,counts_z_axis,vector_magnitude,activity_class,activity_counts,activity_intensity,body_position_left,body_position_right,eda_scl_usiemens,met,prv_rmssd_ms,pulse_rate_bpm,respiratory_rate_brpm,step_counts,temperature_celsius,wearing_detection_percentage,hour,minute
2024-04-25 00:00:00+00:00,0.15,3677.0,2931.0,4810.0,6726.0,generic,123.0,VPA,standing,standing,0.59,6.14,,68.0,,50.0,29.83,100.0,0,0
2024-04-25 00:01:00+00:00,0.119,2805.0,3145.0,3894.0,5737.0,generic,111.0,VPA,standing,standing,0.6,6.81,,83.0,,28.0,29.56,100.0,0,1
2024-04-25 00:02:00+00:00,0.046,1030.0,904.0,2460.0,2815.0,generic,87.0,LPA,sitting_reclining_lying,standing,0.6,2.72,,74.0,,0.0,29.34,100.0,0,2
2024-04-25 00:03:00+00:00,0.052,1255.0,1824.0,3062.0,3778.0,generic,88.0,MPA,standing,standing,0.59,3.67,,74.0,,23.0,28.85,100.0,0,3
2024-04-25 00:04:00+00:00,0.015,265.0,596.0,565.0,862.0,generic,30.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.6,1.42,,63.0,,0.0,28.5,100.0,0,4
2024-04-25 00:05:00+00:00,0.01,266.0,217.0,423.0,544.0,still,13.0,sedentary,miscellaneous,sitting_reclining_lying,0.59,1.33,,56.0,,6.0,28.89,100.0,0,5
2024-04-25 00:06:00+00:00,0.001,0.0,0.0,0.0,0.0,still,0.0,sedentary,standing,sitting_reclining_lying,0.59,0.95,334.8369,55.0,,0.0,28.89,100.0,0,6
2024-04-25 00:07:00+00:00,0.045,821.0,1960.0,2000.0,2918.0,generic,79.0,MPA,standing,standing,0.59,3.54,,63.0,,13.0,28.5,100.0,0,7
2024-04-25 00:08:00+00:00,0.017,460.0,550.0,533.0,893.0,still,18.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.57,1.57,,59.0,,6.0,28.16,100.0,0,8
2024-04-25 00:09:00+00:00,0.014,466.0,1123.0,762.0,1434.0,still,28.0,sedentary,standing,sitting_reclining_lying,0.59,1.56,,53.0,,0.0,28.09,100.0,0,9
2024-04-25 00:10:00+00:00,0.042,1552.0,2207.0,1237.0,2968.0,generic,55.0,LPA,sitting_reclining_lying,miscellaneous,0.56,2.01,,45.0,,0.0,28.12,100.0,0,10
2024-04-25 00:11:00+00:00,0.044,1452.0,2352.0,1488.0,3139.0,generic,96.0,LPA,sitting_reclining_lying,standing,0.55,2.25,,53.0,,13.0,28.8,100.0,0,11
2024-04-25 00:12:00+00:00,0.034,832.0,1542.0,858.0,1950.0,generic,72.0,LPA,sitting_reclining_lying,sitting_reclining_lying,0.58,1.81,,63.0,,7.0,29.47,100.0,0,12
2024-04-25 00:13:00+00:00,0.033,581.0,1509.0,1408.0,2144.0,generic,54.0,LPA,sitting_reclining_lying,sitting_reclining_lying,0.59,1.87,,89.0,,0.0,29.69,100.0,0,13
2024-04-25 00:14:00+00:00,0.019,447.0,338.0,577.0,804.0,generic,30.0,sedentary,sitting_reclining_lying,miscellaneous,0.59,1.29,,56.0,,0.0,29.81,100.0,0,14
2024-04-25 00:15:00+00:00,0.02,212.0,791.0,1337.0,1567.0,generic,80.0,sedentary,sitting_reclining_lying,standing,0.59,1.13,,61.0,,10.0,29.91,100.0,0,15
2024-04-25 00:16:00+00:00,0.068,2206.0,2364.0,1607.0,3610.0,generic,90.0,LPA,sitting_reclining_lying,miscellaneous,0.56,1.98,,62.0,,11.0,29.6,100.0,0,16
2024-04-25 00:17:00+00:00,0.008,97.0,122.0,247.0,292.0,still,10.0,sedentary,miscellaneous,sitting_reclining_lying,0.54,1.14,,59.0,,5.0,29.58,100.0,0,17
2024-04-25 00:18:00+00:00,0.004,0.0,34.0,158.0,161.0,still,3.0,sedentary,standing,sitting_reclining_lying,0.55,0.95,,67.0,,0.0,29.68,100.0,0,18
2024-04-25 00:19:00+00:00,0.038,1307.0,1855.0,1002.0,2480.0,generic,61.0,MPA,standing,standing,0.56,3.74,,72.0,,0.0,29.56,100.0,0,19
2024-04-25 00:20:00+00:00,0.032,1172.0,2436.0,1258.0,2981.0,generic,75.0,LPA,sitting_reclining_lying,sitting_reclining_lying,0.53,1.9,,71.0,,0.0,29.53,100.0,0,20
2024-04-25 00:21:00+00:00,0.07,783.0,928.0,2414.0,2702.0,generic,110.0,MPA,standing,standing,0.52,3.18,,87.0,,33.0,29.36,100.0,0,21
2024-04-25 00:22:00+00:00,0.101,1646.0,2621.0,2044.0,3709.0,generic,118.0,MPA,standing,standing,0.51,3.77,,84.0,,16.0,29.25,100.0,0,22
2024-04-25 00:23:00+00:00,0.081,2513.0,1947.0,2533.0,4064.0,generic,101.0,MPA,standing,standing,0.52,3.24,,75.0,,35.0,29.2,100.0,0,23
2024-04-25 00:24:00+00:00,0.079,1482.0,1330.0,2164.0,2940.0,walking,81.0,MPA,standing,standing,0.51,4.91,,72.0,,29.0,28.66,100.0,0,24
2024-04-25 00:25:00+00:00,0.099,2431.0,2523.0,4983.0,6091.0,generic,145.0,MPA,standing,standing,0.5,4.06,,76.0,,90.0,28.81,100.0,0,25
2024-04-25 00:26:00+00:00,0.257,6862.0,6181.0,7696.0,12021.0,generic,149.0,VPA,standing,standing,0.5,8.52,,93.0,,82.0,28.85,100.0,0,26
2024-04-25 00:27:00+00:00,0.143,4770.0,2345.0,3833.0,6553.0,walking,144.0,VPA,standing,standing,0.52,6.33,,104.0,,72.0,29.29,100.0,0,27
2024-04-25 00:28:00+00:00,0.163,2323.0,1783.0,1257.0,3186.0,walking,124.0,MPA,standing,standing,0.54,4.3,,122.0,,105.0,29.54,100.0,0,28
2024-04-25 00:29:00+00:00,0.115,3152.0,3098.0,2862.0,5265.0,generic,120.0,MPA,standing,standing,0.51,5.45,,134.0,,55.0,29.55,100.0,0,29
2024-04-25 00:30:00+00:00,0.116,1846.0,2391.0,1975.0,3609.0,generic,125.0,MPA,standing,standing,0.51,5.91,,128.0,,30.0,29.73,100.0,0,30
2024-04-25 00:31:00+00:00,0.044,349.0,670.0,434.0,871.0,generic,112.0,sedentary,sitting_reclining_lying,standing,0.51,1.26,,122.0,,5.0,29.89,100.0,0,31
2024-04-25 00:32:00+00:00,0.033,121.0,626.0,515.0,819.0,generic,96.0,sedentary,sitting_reclining_lying,standing,0.51,1.5,,133.0,,0.0,29.99,100.0,0,32
2024-04-25 00:33:00+00:00,0.06,728.0,2323.0,1274.0,2747.0,generic,109.0,LPA,sitting_reclining_lying,standing,0.51,2.31,,120.0,,5.0,30.1,100.0,0,33
2024-04-25 00:34:00+00:00,0.084,783.0,3941.0,1486.0,4284.0,generic,123.0,MPA,standing,standing,0.51,3.81,,114.0,,17.0,30.27,100.0,0,34
2024-04-25 00:35:00+00:00,0.042,286.0,1633.0,578.0,1755.0,generic,100.0,MPA,standing,standing,0.5,3.07,,100.0,,5.0,30.45,100.0,0,35
2024-04-25 00:36:00+00:00,0.034,154.0,622.0,168.0,662.0,generic,106.0,LPA,sitting_reclining_lying,standing,0.51,1.73,,93.0,,0.0,30.61,100.0,0,36
2024-04-25 00:37:00+00:00,0.043,168.0,1596.0,436.0,1662.0,generic,122.0,LPA,sitting_reclining_lying,standing,0.5,2.02,,100.0,,0.0,30.82,100.0,0,37
2024-04-25 00:38:00+00:00,0.044,239.0,1108.0,428.0,1211.0,generic,110.0,LPA,sitting_reclining_lying,standing,0.51,2.14,,102.0,,0.0,30.95,100.0,0,38
2024-04-25 00:39:00+00:00,0.036,135.0,622.0,649.0,909.0,generic,106.0,LPA,sitting_reclining_lying,standing,0.51,2.05,,117.0,,5.0,31.15,100.0,0,39
2024-04-25 00:40:00+00:00,0.062,1040.0,1700.0,2780.0,3420.0,generic,139.0,LPA,sitting_reclining_lying,standing,0.51,2.22,,122.0,,10.0,31.2,100.0,0,40
2024-04-25 00:41:00+00:00,0.047,599.0,2042.0,657.0,2227.0,generic,123.0,LPA,sitting_reclining_lying,standing,0.52,1.66,,115.0,,10.0,31.26,100.0,0,41
2024-04-25 00:42:00+00:00,0.028,490.0,709.0,383.0,943.0,generic,103.0,LPA,sitting_reclining_lying,standing,0.51,1.86,,110.0,,0.0,31.32,100.0,0,42
2024-04-25 00:43:00+00:00,0.045,394.0,1102.0,421.0,1243.0,generic,120.0,LPA,sitting_reclining_lying,standing,0.51,1.86,,103.0,,11.0,31.41,100.0,0,43
2024-04-25 00:44:00+00:00,0.039,1013.0,1421.0,898.0,1962.0,generic,113.0,LPA,sitting_reclining_lying,standing,0.51,2.11,,94.0,,0.0,31.45,100.0,0,44
2024-04-25 00:45:00+00:00,0.032,688.0,918.0,242.0,1172.0,generic,80.0,sedentary,sitting_reclining_lying,standing,0.53,1.59,,65.0,,5.0,31.59,100.0,0,45
2024-04-25 00:46:00+00:00,0.037,169.0,759.0,287.0,828.0,generic,132.0,sedentary,sitting_reclining_lying,standing,0.51,1.38,,62.0,,25.0,31.72,100.0,0,46
2024-04-25 00:47:00+00:00,0.035,1370.0,673.0,518.0,1611.0,generic,62.0,sedentary,miscellaneous,miscellaneous,0.51,1.45,,62.0,,0.0,31.87,100.0,0,47
2024-04-25 00:48:00+00:00,0.04,285.0,1366.0,805.0,1610.0,generic,109.0,LPA,sitting_reclining_lying,standing,0.53,1.83,,61.0,,0.0,32.01,100.0,0,48
2024-04-25 00:49:00+00:00,0.052,632.0,2086.0,946.0,2376.0,generic,134.0,LPA,sitting_reclining_lying,standing,0.52,1.76,,61.0,,10.0,32.07,100.0,0,49
2024-04-25 00:50:00+00:00,0.112,3550.0,3157.0,3856.0,6118.0,generic,127.0,MPA,standing,standing,0.52,3.68,,67.0,,36.0,32.08,100.0,0,50
2024-04-25 00:51:00+00:00,0.122,1568.0,1415.0,883.0,2289.0,walking,110.0,VPA,standing,standing,0.54,6.63,,80.0,,51.0,31.98,100.0,0,51
2024-04-25 00:52:00+00:00,0.136,4148.0,3595.0,5953.0,8097.0,generic,143.0,VPA,standing,standing,0.53,6.08,,90.0,,59.0,31.64,100.0,0,52
2024-04-25 00:53:00+00:00,0.083,1894.0,2136.0,2868.0,4046.0,generic,120.0,MPA,standing,standing,0.8,3.79,,95.0,,19.0,31.42,100.0,0,53
2024-04-25 00:54:00+00:00,0.074,3285.0,2330.0,3687.0,5460.0,generic,122.0,MPA,standing,standing,0.78,4.07,,82.0,,18.0,30.96,100.0,0,54
2024-04-25 00:55:00+00:00,0.094,2470.0,2005.0,4275.0,5328.0,generic,133.0,LPA,sitting_reclining_lying,sitting_reclining_lying,0.56,2.94,,97.0,,40.0,30.58,100.0,0,55
2024-04-25 00:56:00+00:00,0.085,2155.0,2497.0,4204.0,5343.0,generic,133.0,LPA,sitting_reclining_lying,sitting_reclining_lying,0.52,2.62,,89.0,,40.0,30.35,100.0,0,56
2024-04-25 00:57:00+00:00,0.065,1809.0,1756.0,3275.0,4132.0,generic,135.0,LPA,sitting_reclining_lying,sitting_reclining_lying,0.54,2.45,,78.0,,27.0,30.12,100.0,0,57
2024-04-25 00:58:00+00:00,0.092,2277.0,3502.0,5236.0,6698.0,generic,140.0,LPA,sitting_reclining_lying,sitting_reclining_lying,0.54,2.79,,77.0,,82.0,30.18,100.0,0,58
2024-04-25 00:59:00+00:00,0.077,2083.0,2218.0,3536.0,4664.0,generic,125.0,MPA,standing,standing,0.51,3.67,,107.0,,34.0,30.19,100.0,0,59
2024-04-25 01:00:00+00:00,0.126,4644.0,3626.0,4578.0,7461.0,generic,142.0,MPA,standing,standing,0.52,4.83,,98.0,,67.0,30.01,100.0,1,0
2024-04-25 01:01:00+00:00,0.124,2803.0,2823.0,5230.0,6571.0,generic,149.0,MPA,standing,standing,0.51,5.38,,75.0,,61.0,29.94,100.0,1,1
2024-04-25 01:02:00+00:00,0.118,3727.0,2890.0,3801.0,6057.0,generic,131.0,MPA,standing,standing,0.5,4.0,,78.0,,54.0,29.85,100.0,1,2
2024-04-25 01:03:00+00:00,0.156,4958.0,3335.0,3713.0,7034.0,generic,148.0,MPA,standing,standing,0.5,4.35,,83.0,,60.0,29.66,100.0,1,3
2024-04-25 01:04:00+00:00,0.175,3874.0,3158.0,4200.0,6528.0,generic,142.0,MPA,standing,standing,0.5,5.89,,74.0,,38.0,29.29,100.0,1,4
2024-04-25 01:05:00+00:00,0.037,1236.0,847.0,1111.0,1865.0,generic,78.0,LPA,sitting_reclining_lying,standing,0.5,1.81,,65.0,,5.0,29.26,100.0,1,5
2024-04-25 01:06:00+00:00,0.01,224.0,109.0,7.0,249.0,still,23.0,sedentary,sitting_reclining_lying,standing,0.5,0.95,,68.0,,0.0,29.07,100.0,1,6
2024-04-25 01:07:00+00:00,0.039,1388.0,1164.0,962.0,2051.0,walking,76.0,MPA,standing,standing,0.5,3.84,,68.0,,13.0,28.97,100.0,1,7
2024-04-25 01:08:00+00:00,0.06,1708.0,870.0,2470.0,3126.0,generic,108.0,MPA,standing,standing,0.5,3.27,,76.0,,26.0,28.89,100.0,1,8
2024-04-25 01:09:00+00:00,0.038,1176.0,1446.0,2179.0,2867.0,walking,80.0,LPA,sitting_reclining_lying,standing,0.5,2.7,,79.0,,19.0,29.04,100.0,1,9
2024-04-25 01:10:00+00:00,0.011,21.0,881.0,1517.0,1754.0,walking,38.0,sedentary,sitting_reclining_lying,standing,0.51,0.95,,101.0,,0.0,29.15,100.0,1,10
2024-04-25 01:11:00+00:00,0.016,104.0,644.0,1135.0,1309.0,walking,51.0,sedentary,sitting_reclining_lying,standing,0.5,0.95,,118.0,,0.0,29.14,100.0,1,11
2024-04-25 01:12:00+00:00,0.011,53.0,431.0,785.0,897.0,still,42.0,sedentary,sitting_reclining_lying,standing,0.5,0.95,,119.0,,0.0,29.09,100.0,1,12
2024-04-25 01:13:00+00:00,0.015,120.0,884.0,900.0,1267.0,still,36.0,sedentary,sitting_reclining_lying,standing,0.5,0.95,,87.0,,0.0,28.9,100.0,1,13
2024-04-25 01:14:00+00:00,0.032,757.0,588.0,1069.0,1435.0,generic,71.0,LPA,sitting_reclining_lying,standing,0.5,2.19,,68.0,,12.0,28.9,100.0,1,14
2024-04-25 01:15:00+00:00,0.086,2940.0,2819.0,5293.0,6678.0,generic,145.0,LPA,miscellaneous,sitting_reclining_lying,0.5,2.84,,72.0,,59.0,28.87,100.0,1,15
2024-04-25 01:16:00+00:00,0.08,2195.0,2781.0,5130.0,6234.0,generic,138.0,LPA,sitting_reclining_lying,sitting_reclining_lying,0.51,2.26,,90.0,,50.0,28.91,100.0,1,16
2024-04-25 01:17:00+00:00,0.082,2526.0,1770.0,4323.0,5310.0,generic,139.0,LPA,sitting_reclining_lying,sitting_reclining_lying,0.51,2.79,,75.0,,47.0,29.56,100.0,1,17
2024-04-25 01:18:00+00:00,0.102,2623.0,3051.0,5326.0,6674.0,generic,143.0,LPA,sitting_reclining_lying,sitting_reclining_lying,0.51,2.85,,79.0,,57.0,30.32,100.0,1,18
2024-04-25 01:19:00+00:00,0.068,1183.0,3046.0,2280.0,3984.0,generic,124.0,LPA,standing,sitting_reclining_lying,0.51,2.65,,77.0,,19.0,30.62,100.0,1,19
2024-04-25 01:20:00+00:00,0.116,3251.0,3066.0,4821.0,6573.0,generic,142.0,MPA,standing,standing,0.52,5.92,,84.0,,45.0,30.67,100.0,1,20
2024-04-25 01:21:00+00:00,0.121,4605.0,3613.0,2708.0,6449.0,generic,112.0,MPA,standing,standing,0.51,4.63,,100.0,,39.0,30.05,100.0,1,21
2024-04-25 01:22:00+00:00,0.273,7303.0,6347.0,7812.0,12435.0,generic,147.0,VPA,standing,standing,0.49,7.38,,98.0,,78.0,29.28,100.0,1,22
2024-04-25 01:23:00+00:00,0.174,4848.0,4393.0,3963.0,7648.0,generic,72.0,VPA,standing,standing,0.49,7.86,,82.0,,33.0,30.35,100.0,1,23
2024-04-25 01:24:00+00:00,0.003,0.0,0.0,0.0,0.0,still,2.0,sedentary,sitting_reclining_lying,standing,0.5,0.95,,58.0,,0.0,30.88,100.0,1,24
2024-04-25 01:25:00+00:00,0.003,0.0,0.0,0.0,0.0,still,1.0,sedentary,sitting_reclining_lying,standing,0.51,0.95,,59.0,,0.0,31.02,100.0,1,25
2024-04-25 01:26:00+00:00,0.002,0.0,0.0,0.0,0.0,still,2.0,sedentary,sitting_reclining_lying,standing,0.51,0.95,,57.0,,0.0,31.1,100.0,1,26
2024-04-25 01:27:00+00:00,0.003,0.0,0.0,0.0,0.0,still,1.0,sedentary,sitting_reclining_lying,standing,0.51,0.95,,60.0,,0.0,31.14,100.0,1,27
2024-04-25 01:28:00+00:00,0.004,0.0,0.0,0.0,0.0,still,1.0,sedentary,sitting_reclining_lying,standing,0.53,0.95,,60.0,,0.0,31.17,100.0,1,28
2024-04-25 01:29:00+00:00,0.004,0.0,0.0,0.0,0.0,still,2.0,sedentary,sitting_reclining_lying,standing,0.54,0.95,,59.0,,0.0,31.21,100.0,1,29
2024-04-25 01:30:00+00:00,0.004,0.0,0.0,0.0,0.0,still,4.0,sedentary,sitting_reclining_lying,standing,0.56,0.95,,60.0,,0.0,31.24,100.0,1,30
2024-04-25 01:31:00+00:00,0.005,0.0,0.0,0.0,0.0,still,11.0,sedentary,sitting_reclining_lying,standing,0.59,0.95,,62.0,,0.0,31.31,100.0,1,31
2024-04-25 01:32:00+00:00,0.004,0.0,0.0,22.0,22.0,still,5.0,sedentary,sitting_reclining_lying,standing,0.59,0.95,,63.0,,0.0,31.4,100.0,1,32
2024-04-25 01:33:00+00:00,0.004,0.0,48.0,34.0,58.0,still,10.0,sedentary,sitting_reclining_lying,standing,0.59,0.95,,59.0,,0.0,31.52,100.0,1,33
2024-04-25 01:34:00+00:00,0.016,468.0,685.0,394.0,918.0,still,17.0,LPA,sitting_reclining_lying,standing,0.59,2.25,,61.0,,0.0,31.65,100.0,1,34
2024-04-25 01:35:00+00:00,0.005,9.0,315.0,149.0,348.0,still,8.0,sedentary,sitting_reclining_lying,standing,0.58,0.95,,62.0,,0.0,31.71,100.0,1,35
2024-04-25 01:36:00+00:00,0.006,18.0,490.0,334.0,593.0,still,9.0,sedentary,sitting_reclining_lying,standing,0.55,0.95,,63.0,,0.0,31.82,100.0,1,36
2024-04-25 01:37:00+00:00,0.004,0.0,640.0,88.0,646.0,still,3.0,sedentary,sitting_reclining_lying,standing,0.54,0.95,,65.0,,0.0,31.99,100.0,1,37
2024-04-25 01:38:00+00:00,0.006,29.0,831.0,306.0,886.0,still,11.0,sedentary,sitting_reclining_lying,standing,0.55,0.95,,62.0,,0.0,32.15,100.0,1,38
2024-04-25 01:39:00+00:00,0.006,30.0,651.0,264.0,703.0,still,12.0,sedentary,sitting_reclining_lying,standing,0.57,0.95,,58.0,,0.0,32.3,100.0,1,39
2024-04-25 01:40:00+00:00,0.006,18.0,902.0,339.0,963.0,generic,16.0,sedentary,sitting_reclining_lying,standing,0.57,0.95,,59.0,,0.0,32.45,100.0,1,40
2024-04-25 01:41:00+00:00,0.005,38.0,561.0,354.0,664.0,still,14.0,sedentary,sitting_reclining_lying,standing,0.58,0.95,,59.0,,0.0,32.56,100.0,1,41
2024-04-25 01:42:00+00:00,0.001,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.59,0.95,51.82833,58.0,16.0,0.0,32.6,100.0,1,42
2024-04-25 01:43:00+00:00,0.001,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.59,0.95,73.39003,54.0,15.0,0.0,32.62,100.0,1,43
2024-04-25 01:44:00+00:00,0.001,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.59,0.95,70.697205,54.0,,0.0,32.65,100.0,1,44
2024-04-25 01:45:00+00:00,0.097,3271.0,2563.0,2919.0,5078.0,generic,97.0,MPA,standing,standing,0.59,4.02,,65.0,,24.0,32.66,100.0,1,45
2024-04-25 01:46:00+00:00,0.082,3460.0,2091.0,4320.0,5916.0,generic,137.0,LPA,sitting_reclining_lying,sitting_reclining_lying,0.59,2.96,,76.0,,23.0,32.65,100.0,1,46
2024-04-25 01:47:00+00:00,0.07,3190.0,2024.0,2122.0,4333.0,generic,82.0,MPA,standing,standing,0.59,4.91,,78.0,,23.0,32.63,100.0,1,47
2024-04-25 01:48:00+00:00,0.006,68.0,12.0,22.0,72.0,still,4.0,sedentary,sitting_reclining_lying,standing,0.59,0.95,,62.0,,0.0,32.63,100.0,1,48
2024-04-25 01:49:00+00:00,0.007,15.0,0.0,16.0,21.0,walking,19.0,sedentary,sitting_reclining_lying,standing,0.59,0.95,,62.0,,0.0,32.61,100.0,1,49
2024-04-25 01:50:00+00:00,0.005,0.0,7.0,77.0,77.0,still,14.0,sedentary,sitting_reclining_lying,standing,0.6,0.95,,60.0,,0.0,32.6,100.0,1,50
2024-04-25 01:51:00+00:00,0.006,0.0,0.0,25.0,25.0,walking,14.0,sedentary,sitting_reclining_lying,standing,0.6,0.95,,64.0,,0.0,32.58,100.0,1,51
2024-04-25 01:52:00+00:00,0.007,0.0,0.0,0.0,0.0,walking,17.0,sedentary,sitting_reclining_lying,standing,0.63,0.95,,62.0,,0.0,32.54,100.0,1,52
2024-04-25 01:53:00+00:00,0.005,0.0,0.0,6.0,6.0,still,11.0,sedentary,sitting_reclining_lying,standing,0.64,0.95,,57.0,,0.0,32.53,100.0,1,53
2024-04-25 01:54:00+00:00,0.004,0.0,0.0,23.0,23.0,still,4.0,sedentary,sitting_reclining_lying,standing,0.64,0.95,,60.0,,0.0,32.51,100.0,1,54
2024-04-25 01:55:00+00:00,0.005,0.0,36.0,171.0,174.0,walking,8.0,sedentary,sitting_reclining_lying,standing,0.64,0.95,,61.0,,0.0,32.49,100.0,1,55
2024-04-25 01:56:00+00:00,0.009,137.0,137.0,100.0,218.0,still,13.0,sedentary,sitting_reclining_lying,standing,0.64,1.33,,56.0,,0.0,32.49,100.0,1,56
2024-04-25 01:57:00+00:00,0.024,541.0,1343.0,595.0,1565.0,generic,40.0,sedentary,sitting_reclining_lying,standing,0.63,1.48,,54.0,,0.0,32.57,100.0,1,57
2024-04-25 01:58:00+00:00,0.019,308.0,1348.0,458.0,1456.0,generic,52.0,sedentary,sitting_reclining_lying,standing,0.61,1.05,,55.0,,0.0,32.67,100.0,1,58
2024-04-25 01:59:00+00:00,0.02,374.0,1248.0,817.0,1537.0,generic,60.0,sedentary,sitting_reclining_lying,standing,0.6,1.08,,53.0,,0.0,32.73,100.0,1,59
2024-04-25 02:00:00+00:00,0.03,772.0,1397.0,714.0,1748.0,generic,91.0,sedentary,sitting_reclining_lying,standing,0.6,1.5,,55.0,,0.0,32.77,100.0,2,0
2024-04-25 02:01:00+00:00,0.004,0.0,0.0,0.0,0.0,still,2.0,sedentary,sitting_reclining_lying,standing,0.61,0.95,,53.0,,0.0,32.7,100.0,2,1
2024-04-25 02:02:00+00:00,0.004,0.0,0.0,44.0,44.0,still,6.0,sedentary,sitting_reclining_lying,standing,0.62,0.95,,50.0,,0.0,32.7,100.0,2,2
2024-04-25 02:03:00+00:00,0.036,860.0,1344.0,1438.0,2147.0,generic,51.0,MPA,standing,standing,0.62,3.8,,58.0,,0.0,32.75,100.0,2,3
2024-04-25 02:04:00+00:00,0.026,855.0,1033.0,1498.0,2010.0,generic,78.0,sedentary,sitting_reclining_lying,miscellaneous,0.61,0.95,,54.0,,0.0,32.75,100.0,2,4
2024-04-25 02:05:00+00:00,0.025,781.0,552.0,1530.0,1804.0,generic,70.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.61,1.51,,56.0,,0.0,32.82,100.0,2,5
2024-04-25 02:06:00+00:00,0.04,1013.0,1123.0,1436.0,2085.0,generic,82.0,LPA,sitting_reclining_lying,standing,0.6,2.98,,55.0,,5.0,32.83,100.0,2,6
2024-04-25 02:07:00+00:00,0.072,2404.0,1437.0,2928.0,4051.0,generic,117.0,MPA,standing,standing,0.6,3.08,,61.0,,35.0,32.76,100.0,2,7
2024-04-25 02:08:00+00:00,0.015,91.0,6.0,58.0,108.0,walking,58.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.59,0.95,,65.0,,0.0,32.7,100.0,2,8
2024-04-25 02:09:00+00:00,0.017,343.0,134.0,243.0,441.0,walking,41.0,sedentary,sitting_reclining_lying,miscellaneous,0.59,1.15,,64.0,,0.0,32.67,100.0,2,9
2024-04-25 02:10:00+00:00,0.04,1048.0,456.0,1114.0,1596.0,walking,77.0,LPA,standing,sitting_reclining_lying,0.6,2.49,,66.0,,12.0,32.63,100.0,2,10
2024-04-25 02:11:00+00:00,0.036,817.0,312.0,1353.0,1611.0,walking,65.0,MPA,standing,standing,0.59,3.62,,64.0,,10.0,32.55,100.0,2,11
2024-04-25 02:12:00+00:00,0.1,3448.0,2812.0,2371.0,5041.0,generic,137.0,MPA,standing,standing,0.6,4.88,,67.0,,29.0,32.5,100.0,2,12
2024-04-25 02:13:00+00:00,0.176,3260.0,2674.0,2146.0,4731.0,walking,134.0,MPA,standing,standing,0.6,4.71,,87.0,,76.0,32.47,100.0,2,13
2024-04-25 02:14:00+00:00,0.112,3194.0,2323.0,2242.0,4541.0,generic,126.0,MPA,standing,standing,0.6,3.47,,84.0,,46.0,32.39,100.0,2,14
2024-04-25 02:15:00+00:00,0.078,2787.0,1824.0,2493.0,4160.0,generic,123.0,MPA,standing,standing,0.59,3.35,,63.0,,38.0,32.32,100.0,2,15
2024-04-25 02:16:00+00:00,0.067,1688.0,1082.0,2003.0,2834.0,generic,107.0,MPA,standing,standing,0.6,4.24,,62.0,,36.0,32.24,100.0,2,16
2024-04-25 02:17:00+00:00,0.058,2546.0,1184.0,1731.0,3298.0,generic,117.0,LPA,miscellaneous,sitting_reclining_lying,0.59,2.45,,65.0,,5.0,32.21,100.0,2,17
2024-04-25 02:18:00+00:00,0.072,2543.0,1975.0,1960.0,3769.0,generic,132.0,MPA,standing,standing,0.59,5.87,,73.0,,16.0,32.14,100.0,2,18
2024-04-25 02:19:00+00:00,0.098,2927.0,2079.0,5247.0,6357.0,walking,145.0,LPA,standing,sitting_reclining_lying,0.59,2.56,,73.0,,64.0,32.05,100.0,2,19
2024-04-25 02:20:00+00:00,0.083,3307.0,1934.0,3567.0,5234.0,generic,135.0,MPA,standing,standing,0.59,3.39,,68.0,,48.0,31.96,100.0,2,20
2024-04-25 02:21:00+00:00,0.096,3206.0,2011.0,4901.0,6192.0,generic,141.0,LPA,standing,sitting_reclining_lying,0.59,2.75,,65.0,,62.0,31.93,100.0,2,21
2024-04-25 02:22:00+00:00,0.097,4234.0,2370.0,4458.0,6589.0,generic,144.0,MPA,standing,standing,0.59,3.09,,71.0,,56.0,31.91,100.0,2,22
2024-04-25 02:23:00+00:00,0.113,3231.0,2237.0,3286.0,5122.0,generic,146.0,VPA,standing,standing,0.59,8.46,,69.0,,35.0,31.9,100.0,2,23
2024-04-25 02:24:00+00:00,0.1,2526.0,3682.0,3015.0,5387.0,generic,108.0,MPA,standing,standing,0.58,5.78,,74.0,,38.0,31.86,100.0,2,24
2024-04-25 02:25:00+00:00,0.058,2014.0,1871.0,2013.0,3407.0,generic,85.0,LPA,standing,sitting_reclining_lying,0.59,2.59,,74.0,,11.0,31.81,100.0,2,25
2024-04-25 02:26:00+00:00,0.056,2097.0,765.0,2370.0,3255.0,generic,116.0,LPA,miscellaneous,sitting_reclining_lying,0.59,2.44,,66.0,,12.0,31.81,100.0,2,26
2024-04-25 02:27:00+00:00,0.066,2771.0,2072.0,4830.0,5941.0,generic,132.0,LPA,sitting_reclining_lying,sitting_reclining_lying,0.59,2.43,,65.0,,51.0,31.81,100.0,2,27
