timestamp_iso,accelerometers_std_g,missing_value_reason,counts_x_axis,counts_y_axis,counts_z_axis,vector_magnitude,activity_class,activity_counts,activity_intensity,body_position_left,body_position_right,eda_scl_usiemens,met,prv_rmssd_ms,pulse_rate_bpm,respiratory_rate_brpm,step_counts,temperature_celsius,wearing_detection_percentage,hour,minute
2024-04-27 08:10:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,standing,sitting_reclining_lying,0.71,0.95,54.391483,53.0,17.0,0.0,35.99,100.0,8,10
2024-04-27 08:11:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,standing,sitting_reclining_lying,0.71,0.95,57.267834,52.0,16.0,0.0,36.01,100.0,8,11
2024-04-27 08:12:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.7,0.95,63.68097,52.0,16.0,0.0,36.03,100.0,8,12
2024-04-27 08:13:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.67,0.95,57.56331,52.0,16.0,0.0,36.05,100.0,8,13
2024-04-27 08:14:00+00:00,0.088,,3143.0,4604.0,3228.0,6441.0,generic,89.0,MPA,standing,standing,0.72,5.84,,57.0,17.0,37.0,36.05,100.0,8,14
2024-04-27 08:15:00+00:00,0.058,,1760.0,1851.0,2135.0,3328.0,still,25.0,MPA,standing,standing,0.76,5.17,,53.0,16.0,13.0,35.75,100.0,8,15
2024-04-27 08:16:00+00:00,0.02,,622.0,1147.0,451.0,1380.0,still,21.0,MPA,standing,standing,0.49,3.18,,52.0,17.0,6.0,35.6,100.0,8,16
2024-04-27 08:17:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.25,0.95,94.657814,51.0,16.0,0.0,35.56,100.0,8,17
2024-04-27 08:18:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.25,0.95,59.95292,50.0,16.0,0.0,35.59,100.0,8,18
2024-04-27 08:19:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.25,0.95,57.586823,50.0,16.0,0.0,35.65,100.0,8,19
2024-04-27 08:20:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.25,0.95,48.72615,51.0,16.0,0.0,35.7,100.0,8,20
2024-04-27 08:21:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.25,0.95,65.53274,50.0,17.0,0.0,35.76,100.0,8,21
2024-04-27 08:22:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.25,0.95,51.75918,51.0,17.0,0.0,35.82,100.0,8,22
2024-04-27 08:23:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.25,0.95,50.016003,50.0,17.0,0.0,35.87,100.0,8,23
2024-04-27 08:24:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.25,0.95,50.636826,50.0,17.0,0.0,35.91,100.0,8,24
2024-04-27 08:25:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.25,0.95,43.738632,51.0,16.0,0.0,35.95,100.0,8,25
2024-04-27 08:26:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.25,0.95,54.039696,50.0,16.0,0.0,35.99,100.0,8,26
2024-04-27 08:27:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.25,0.95,48.460926,51.0,16.0,0.0,36.02,100.0,8,27
2024-04-27 08:28:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.25,0.95,44.238842,51.0,16.0,0.0,36.04,100.0,8,28
2024-04-27 08:29:00+00:00,0.022,,229.0,886.0,346.0,978.0,still,32.0,LPA,sitting_reclining_lying,sitting_reclining_lying,0.25,2.27,,60.0,17.0,8.0,36.06,100.0,8,29
2024-04-27 08:30:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.37,0.95,67.86736,51.0,17.0,0.0,36.02,100.0,8,30
2024-04-27 08:31:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.49,0.95,63.13408,50.0,16.0,0.0,35.92,100.0,8,31
2024-04-27 08:32:00+00:00,0.01,,291.0,937.0,298.0,1025.0,still,16.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.5,1.52,,49.0,16.0,0.0,35.82,100.0,8,32
2024-04-27 08:33:00+00:00,0.003,,0.0,43.0,0.0,43.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.48,0.95,,92.0,16.0,0.0,35.68,100.0,8,33
2024-04-27 08:34:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.55,0.95,72.90936,101.0,16.0,0.0,35.58,100.0,8,34
2024-04-27 08:35:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.54,0.95,89.850945,98.0,15.0,0.0,35.52,100.0,8,35
2024-04-27 08:36:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.54,0.95,53.397865,100.0,15.0,0.0,35.47,100.0,8,36
2024-04-27 08:37:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.55,0.95,58.87423,101.0,17.0,0.0,35.43,100.0,8,37
2024-04-27 08:38:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.54,0.95,55.288597,102.0,16.0,0.0,35.39,100.0,8,38
2024-04-27 08:39:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.54,0.95,54.716866,99.0,16.0,0.0,35.37,100.0,8,39
2024-04-27 08:40:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.54,0.95,67.591125,102.0,16.0,0.0,35.34,100.0,8,40
2024-04-27 08:41:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.52,0.95,55.793606,103.0,17.0,0.0,35.32,100.0,8,41
2024-04-27 08:42:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.52,0.95,80.36058,99.0,16.0,0.0,35.3,100.0,8,42
2024-04-27 08:43:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.52,0.95,74.26342,104.0,21.0,0.0,35.28,100.0,8,43
2024-04-27 08:44:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.55,0.95,64.70638,104.0,,0.0,35.27,100.0,8,44
2024-04-27 08:45:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.55,0.95,69.22949,106.0,21.0,0.0,35.26,100.0,8,45
2024-04-27 08:46:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.52,0.95,77.76581,107.0,,0.0,35.25,100.0,8,46
2024-04-27 08:47:00+00:00,0.006,,81.0,482.0,105.0,499.0,still,14.0,sedentary,sitting_reclining_lying,standing,0.51,1.01,,104.0,,0.0,35.24,100.0,8,47
2024-04-27 08:48:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.47,0.95,142.03224,48.0,22.0,0.0,35.2,100.0,8,48
2024-04-27 08:49:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.51,0.95,83.66765,52.0,,0.0,35.15,100.0,8,49
2024-04-27 08:50:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.51,0.95,67.204666,54.0,22.0,0.0,35.11,100.0,8,50
2024-04-27 08:51:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.51,0.95,65.655624,57.0,,0.0,35.08,100.0,8,51
2024-04-27 08:52:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.53,0.95,52.604393,56.0,19.0,0.0,35.06,100.0,8,52
2024-04-27 08:53:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.54,0.95,97.41753,54.0,19.0,0.0,35.04,100.0,8,53
2024-04-27 08:54:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.54,0.95,74.95824,53.0,19.0,0.0,35.03,100.0,8,54
2024-04-27 08:55:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.54,0.95,67.413,54.0,18.0,0.0,35.02,100.0,8,55
2024-04-27 08:56:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.54,0.95,61.80267,55.0,17.0,0.0,35.02,100.0,8,56
2024-04-27 08:57:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.57,0.95,,52.0,17.0,0.0,35.01,100.0,8,57
2024-04-27 08:58:00+00:00,0.002,,0.0,232.0,32.0,234.0,still,7.0,sedentary,sitting_reclining_lying,standing,0.53,0.95,,54.0,16.0,0.0,34.99,100.0,8,58
2024-04-27 08:59:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.48,0.95,165.89005,51.0,21.0,0.0,34.96,100.0,8,59
2024-04-27 09:00:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.49,0.95,129.2395,50.0,18.0,0.0,34.91,100.0,9,0
2024-04-27 09:01:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.49,0.95,73.439575,52.0,17.0,0.0,34.85,100.0,9,1
2024-04-27 09:02:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.49,0.95,90.44258,50.0,19.0,0.0,34.79,100.0,9,2
2024-04-27 09:03:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.5,0.95,78.34014,52.0,19.0,0.0,34.75,100.0,9,3
2024-04-27 09:04:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.5,0.95,80.888954,51.0,18.0,0.0,34.7,100.0,9,4
2024-04-27 09:05:00+00:00,0.018,,312.0,715.0,1422.0,1621.0,still,44.0,LPA,sitting_reclining_lying,standing,0.5,2.32,,54.0,,0.0,34.66,100.0,9,5
2024-04-27 09:06:00+00:00,0.026,,246.0,549.0,671.0,901.0,still,11.0,MPA,standing,standing,0.38,4.2,,79.0,16.0,6.0,34.5,100.0,9,6
2024-04-27 09:07:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.38,0.95,85.55345,98.0,15.0,0.0,34.34,100.0,9,7
2024-04-27 09:08:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.42,0.95,68.55965,104.0,17.0,0.0,34.25,100.0,9,8
2024-04-27 09:09:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.42,0.95,,101.0,18.0,0.0,34.21,100.0,9,9
2024-04-27 09:10:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.44,0.95,93.69801,101.0,16.0,0.0,34.19,100.0,9,10
2024-04-27 09:11:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.44,0.95,136.52559,102.0,17.0,0.0,34.2,100.0,9,11
2024-04-27 09:12:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.44,0.95,80.487076,105.0,17.0,0.0,34.21,100.0,9,12
2024-04-27 09:13:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.45,0.95,94.25246,101.0,15.0,0.0,34.23,100.0,9,13
2024-04-27 09:14:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.45,0.95,68.034935,104.0,19.0,0.0,34.25,100.0,9,14
2024-04-27 09:15:00+00:00,0.006,,135.0,76.0,202.0,254.0,still,13.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.44,1.07,,105.0,18.0,0.0,34.28,100.0,9,15
2024-04-27 09:16:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.46,0.95,99.022354,51.0,17.0,0.0,34.46,100.0,9,16
2024-04-27 09:17:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.5,0.95,72.74554,51.0,16.0,0.0,34.6,100.0,9,17
2024-04-27 09:18:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.5,0.95,72.706215,49.0,17.0,0.0,34.69,100.0,9,18
2024-04-27 09:19:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.49,0.95,71.59111,50.0,16.0,0.0,34.77,100.0,9,19
2024-04-27 09:20:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.5,0.95,73.96231,50.0,16.0,0.0,34.83,100.0,9,20
2024-04-27 09:21:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.5,0.95,67.932274,50.0,16.0,0.0,34.89,100.0,9,21
2024-04-27 09:22:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.49,0.95,69.29161,50.0,16.0,0.0,34.93,100.0,9,22
2024-04-27 09:23:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,2.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.49,0.95,,50.0,17.0,0.0,34.97,100.0,9,23
2024-04-27 09:24:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.49,0.95,59.806553,51.0,16.0,0.0,35.02,100.0,9,24
2024-04-27 09:25:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.49,0.95,68.462814,52.0,17.0,0.0,35.05,100.0,9,25
2024-04-27 09:26:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.49,0.95,73.86484,50.0,16.0,0.0,35.09,100.0,9,26
2024-04-27 09:27:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.48,0.95,61.73142,50.0,17.0,0.0,35.12,100.0,9,27
2024-04-27 09:28:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.49,0.95,57.085865,51.0,17.0,0.0,35.15,100.0,9,28
2024-04-27 09:29:00+00:00,0.011,,313.0,412.0,566.0,766.0,still,14.0,sedentary,sitting_reclining_lying,miscellaneous,0.47,1.46,,56.0,17.0,5.0,35.16,100.0,9,29
2024-04-27 09:30:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.34,0.95,61.69812,51.0,17.0,0.0,35.1,100.0,9,30
2024-04-27 09:31:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.36,0.95,56.086327,52.0,17.0,0.0,35.07,100.0,9,31
2024-04-27 09:32:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.35,0.95,55.54044,51.0,16.0,0.0,35.06,100.0,9,32
2024-04-27 09:33:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.33,0.95,56.758064,54.0,16.0,0.0,35.07,100.0,9,33
2024-04-27 09:34:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.32,0.95,57.298717,51.0,16.0,0.0,35.09,100.0,9,34
2024-04-27 09:35:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.32,0.95,52.540512,53.0,16.0,0.0,35.11,100.0,9,35
2024-04-27 09:36:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.31,0.95,55.584568,53.0,16.0,0.0,35.13,100.0,9,36
2024-04-27 09:37:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.3,0.95,61.736732,53.0,16.0,0.0,35.15,100.0,9,37
2024-04-27 09:38:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.3,0.95,52.165245,52.0,16.0,0.0,35.16,100.0,9,38
2024-04-27 09:39:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.29,0.95,53.09709,52.0,16.0,0.0,35.18,100.0,9,39
2024-04-27 09:40:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.29,0.95,54.26783,53.0,16.0,0.0,35.19,100.0,9,40
2024-04-27 09:41:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.29,0.95,69.1612,52.0,16.0,0.0,35.21,100.0,9,41
2024-04-27 09:42:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.29,0.95,48.8845,53.0,16.0,0.0,35.2,100.0,9,42
2024-04-27 09:43:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.29,0.95,49.608795,54.0,16.0,0.0,35.22,100.0,9,43
2024-04-27 09:44:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.29,0.95,47.98716,54.0,16.0,0.0,35.23,100.0,9,44
2024-04-27 09:45:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.32,0.95,53.35673,54.0,16.0,0.0,35.25,100.0,9,45
2024-04-27 09:46:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.33,0.95,51.97404,53.0,17.0,0.0,35.26,100.0,9,46
2024-04-27 09:47:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.32,0.95,50.20249,53.0,17.0,0.0,35.27,100.0,9,47
2024-04-27 09:48:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.31,0.95,57.048874,53.0,16.0,0.0,35.28,100.0,9,48
2024-04-27 09:49:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.31,0.95,59.942303,53.0,16.0,0.0,35.28,100.0,9,49
2024-04-27 09:50:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.32,0.95,63.780964,53.0,17.0,0.0,35.28,100.0,9,50
2024-04-27 09:51:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.31,0.95,56.599205,53.0,17.0,0.0,35.27,100.0,9,51
2024-04-27 09:52:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.3,0.95,52.265102,54.0,16.0,0.0,35.28,100.0,9,52
2024-04-27 09:53:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.3,0.95,57.383976,52.0,17.0,0.0,35.29,100.0,9,53
2024-04-27 09:54:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.29,0.95,52.092964,54.0,17.0,0.0,35.3,100.0,9,54
2024-04-27 09:55:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.29,0.95,56.173256,52.0,16.0,0.0,35.3,100.0,9,55
2024-04-27 09:56:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.29,0.95,54.869896,54.0,17.0,0.0,35.3,100.0,9,56
2024-04-27 09:57:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.29,0.95,54.165848,54.0,17.0,0.0,35.32,100.0,9,57
2024-04-27 09:58:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.28,0.95,53.07811,54.0,17.0,0.0,35.33,100.0,9,58
2024-04-27 09:59:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.29,0.95,54.087776,53.0,16.0,0.0,35.33,100.0,9,59
2024-04-27 10:00:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.28,0.95,57.810062,54.0,17.0,0.0,35.33,100.0,10,0
2024-04-27 10:01:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.27,0.95,63.329403,53.0,16.0,0.0,35.33,100.0,10,1
2024-04-27 10:02:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.27,0.95,60.721657,52.0,16.0,0.0,35.33,100.0,10,2
2024-04-27 10:03:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.27,0.95,56.58504,54.0,17.0,0.0,35.32,100.0,10,3
2024-04-27 10:04:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.26,0.95,58.647614,52.0,17.0,0.0,35.33,100.0,10,4
2024-04-27 10:05:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.25,0.95,59.344032,52.0,17.0,0.0,35.33,100.0,10,5
2024-04-27 10:06:00+00:00,0.016,,381.0,825.0,777.0,1195.0,still,17.0,LPA,sitting_reclining_lying,miscellaneous,0.24,2.07,,63.0,,0.0,35.33,100.0,10,6
2024-04-27 10:07:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.28,0.95,152.48499,48.0,15.0,0.0,35.35,100.0,10,7
2024-04-27 10:08:00+00:00,0.003,,36.0,271.0,362.0,453.0,still,6.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.29,0.95,,53.0,16.0,0.0,35.38,100.0,10,8
2024-04-27 10:09:00+00:00,0.01,,61.0,343.0,391.0,523.0,still,15.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.29,1.32,,87.0,15.0,10.0,35.33,100.0,10,9
2024-04-27 10:10:00+00:00,0.047,,1213.0,1117.0,1916.0,2527.0,still,50.0,MPA,standing,standing,0.28,4.35,,59.0,,14.0,35.18,100.0,10,10
2024-04-27 10:11:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.01,0.95,168.5722,50.0,17.0,0.0,35.27,100.0,10,11
2024-04-27 10:12:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.01,0.95,205.11163,52.0,17.0,0.0,35.41,100.0,10,12
2024-04-27 10:13:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.01,0.95,178.11629,53.0,17.0,0.0,35.54,100.0,10,13
2024-04-27 10:14:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.02,0.95,157.60771,55.0,19.0,0.0,35.64,100.0,10,14
2024-04-27 10:15:00+00:00,0.007,,158.0,341.0,88.0,385.0,still,12.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.02,1.47,,64.0,18.0,0.0,35.71,100.0,10,15
2024-04-27 10:16:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.17,0.95,94.331764,47.0,17.0,0.0,35.73,100.0,10,16
2024-04-27 10:17:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.24,0.95,76.97513,54.0,17.0,0.0,35.69,100.0,10,17
2024-04-27 10:18:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,1.0,sedentary,sitting_reclining_lying,standing,0.25,0.95,,52.0,,0.0,35.65,100.0,10,18
2024-04-27 10:19:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.26,0.95,,52.0,18.0,0.0,35.6,100.0,10,19
2024-04-27 10:20:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.26,0.95,59.31204,50.0,17.0,0.0,35.55,100.0,10,20
2024-04-27 10:21:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.27,0.95,61.2539,50.0,17.0,0.0,35.51,100.0,10,21
2024-04-27 10:22:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.28,0.95,67.627945,52.0,18.0,0.0,35.47,100.0,10,22
2024-04-27 10:23:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.29,0.95,76.33854,54.0,17.0,0.0,35.43,100.0,10,23
2024-04-27 10:24:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.29,0.95,60.46857,52.0,20.0,0.0,35.4,100.0,10,24
