timestamp_iso,accelerometers_std_g,counts_x_axis,counts_y_axis,counts_z_axis,vector_magnitude,activity_class,activity_counts,activity_intensity,body_position_left,body_position_right,eda_scl_usiemens,met,prv_rmssd_ms,pulse_rate_bpm,respiratory_rate_brpm,sleep_detection_stage,step_counts,temperature_celsius,wearing_detection_percentage,hour,minute
2024-04-15 01:07:00+00:00,0.831,27747,12717,4771,30893,generic,184.0,VPA,standing,standing,4.15,8.52,,86,,0,158,28.16,100,1,7
2024-04-15 01:08:00+00:00,0.807,27171,12588,4188,30236,generic,182.0,VPA,standing,standing,3.96,8.52,,92,,0,169,27.67,100,1,8
2024-04-15 01:09:00+00:00,0.79,25450,11623,4676,28366,generic,182.0,VPA,standing,standing,4.44,8.52,,94,,0,150,27.47,100,1,9
2024-04-15 01:10:00+00:00,0.704,22988,10559,4623,25716,generic,183.0,VPA,standing,standing,5.87,8.52,,85,,0,144,27.48,100,1,10
2024-04-15 01:11:00+00:00,0.705,22322,10802,5349,25368,generic,181.0,VPA,standing,standing,8.94,8.52,,86,,0,133,27.51,100,1,11
2024-04-15 01:12:00+00:00,0.731,25053,11585,5146,28077,generic,182.0,VPA,standing,standing,10.07,8.52,,84,,0,165,27.55,100,1,12
2024-04-15 01:13:00+00:00,0.729,24265,11767,4878,27405,generic,182.0,VPA,standing,standing,12.09,8.52,,94,,0,165,27.59,100,1,13
2024-04-15 01:14:00+00:00,0.679,22641,11436,4907,25835,generic,182.0,VPA,standing,standing,12.71,8.52,,98,,0,148,27.66,100,1,14
2024-04-15 01:15:00+00:00,0.753,25507,12080,4564,28589,generic,182.0,VPA,standing,standing,13.93,8.52,,105,,0,147,27.71,100,1,15
2024-04-15 01:16:00+00:00,0.71,23941,11626,5681,27214,generic,180.0,VPA,standing,standing,14.31,8.52,,99,,0,146,27.8,100,1,16
2024-04-15 01:17:00+00:00,0.709,25135,11449,4391,27966,generic,181.0,VPA,standing,standing,15.01,8.52,,98,,0,149,27.87,100,1,17
2024-04-15 01:18:00+00:00,0.679,23438,10929,4241,26206,generic,182.0,VPA,standing,standing,14.95,8.52,,90,,0,144,27.79,100,1,18
2024-04-15 01:19:00+00:00,0.596,18826,9588,4029,21507,generic,180.0,VPA,standing,standing,14.71,8.52,,83,,0,143,27.86,100,1,19
2024-04-15 01:20:00+00:00,0.706,24268,11965,5258,27563,generic,180.0,VPA,standing,standing,13.82,8.52,,95,,0,160,27.95,100,1,20
2024-04-15 01:21:00+00:00,0.645,22887,10433,4341,25524,generic,182.0,VPA,standing,standing,15.6,8.52,,101,,0,154,28.2,100,1,21
2024-04-15 01:22:00+00:00,0.692,24778,11125,4792,27580,generic,181.0,VPA,standing,standing,16.02,8.52,,95,,0,162,28.35,100,1,22
2024-04-15 01:23:00+00:00,0.666,23182,10792,4781,26014,generic,183.0,VPA,standing,standing,16.91,8.52,,103,,0,147,28.47,100,1,23
2024-04-15 01:24:00+00:00,0.706,23400,11381,4990,26495,generic,182.0,VPA,standing,standing,19.21,8.52,,86,,0,149,28.47,100,1,24
2024-04-15 01:25:00+00:00,0.662,23189,11249,4542,26170,generic,181.0,VPA,standing,standing,18.15,8.52,,89,,0,143,28.64,100,1,25
2024-04-15 01:26:00+00:00,0.654,23059,11070,4828,26030,generic,182.0,VPA,standing,standing,18.41,8.52,,94,,0,148,28.65,100,1,26
2024-04-15 01:27:00+00:00,0.694,23647,11440,4326,26622,generic,182.0,VPA,standing,standing,19.37,8.52,,97,,0,152,28.83,100,1,27
2024-04-15 01:28:00+00:00,0.681,23332,11367,4365,26318,generic,183.0,VPA,standing,standing,19.96,8.52,,96,,0,153,28.98,100,1,28
2024-04-15 01:29:00+00:00,0.632,21312,10225,4991,24159,generic,182.0,VPA,standing,standing,21.4,8.52,,95,,0,148,29.07,100,1,29
2024-04-15 01:30:00+00:00,0.501,15478,8616,4201,18205,generic,180.0,VPA,standing,standing,22.0,8.52,,88,,0,138,29.3,100,1,30
2024-04-15 01:31:00+00:00,0.637,21646,10503,5319,24640,generic,183.0,VPA,standing,standing,24.3,8.52,,89,,0,124,29.51,100,1,31
2024-04-15 01:32:00+00:00,0.648,23688,10633,3847,26248,generic,182.0,VPA,standing,standing,29.19,8.52,,91,,0,155,29.77,100,1,32
2024-04-15 01:33:00+00:00,0.64,22517,10817,4640,25407,generic,182.0,VPA,standing,standing,29.05,8.52,,91,,0,147,29.9,100,1,33
2024-04-15 01:34:00+00:00,0.645,22162,10252,5376,25003,generic,183.0,VPA,standing,standing,28.96,8.52,,92,,0,146,29.97,100,1,34
2024-04-15 01:35:00+00:00,0.65,22356,10494,3935,25007,generic,183.0,VPA,standing,standing,27.71,8.52,,92,,0,147,30.02,100,1,35
2024-04-15 01:36:00+00:00,0.641,21064,10223,5085,23959,generic,183.0,VPA,standing,standing,26.11,8.52,,88,,0,131,30.07,100,1,36
2024-04-15 01:37:00+00:00,0.64,22503,10813,3991,25283,generic,183.0,VPA,standing,standing,27.37,8.52,,91,,0,115,30.16,100,1,37
2024-04-15 01:38:00+00:00,0.575,19638,9618,4555,22336,generic,183.0,VPA,standing,standing,27.19,8.52,,95,,0,138,30.31,100,1,38
2024-04-15 01:39:00+00:00,0.601,20435,9959,3534,23005,generic,183.0,VPA,standing,standing,28.22,8.52,,91,,0,127,30.42,100,1,39
2024-04-15 01:40:00+00:00,0.589,20819,9404,4399,23264,generic,183.0,VPA,standing,standing,28.68,8.52,,93,,0,123,30.56,100,1,40
2024-04-15 01:41:00+00:00,0.658,22872,10784,5024,25781,generic,184.0,VPA,standing,standing,29.75,8.52,,99,,0,131,30.66,100,1,41
2024-04-15 01:42:00+00:00,0.602,21743,10079,4310,24349,generic,184.0,VPA,standing,standing,30.49,8.52,,91,,0,118,30.81,100,1,42
2024-04-15 01:43:00+00:00,0.62,21740,9916,4199,24260,generic,183.0,VPA,standing,standing,33.15,8.52,,91,,0,130,30.98,100,1,43
2024-04-15 01:44:00+00:00,0.551,19759,8674,3997,21946,generic,184.0,VPA,standing,standing,34.61,8.52,,93,,0,135,31.15,100,1,44
2024-04-15 01:45:00+00:00,0.635,22106,10323,4353,24782,generic,185.0,VPA,standing,standing,35.76,8.52,,92,,0,125,31.24,100,1,45
2024-04-15 01:46:00+00:00,0.612,21068,9896,3712,23570,generic,182.0,VPA,standing,standing,37.62,8.52,,92,,0,131,31.2,100,1,46
2024-04-15 01:47:00+00:00,0.619,20868,9816,3997,23405,generic,184.0,VPA,standing,standing,40.56,8.52,,96,,0,117,31.24,100,1,47
2024-04-15 01:48:00+00:00,0.647,22212,10591,4310,24982,generic,183.0,VPA,standing,standing,35.36,8.52,,93,,0,138,31.28,100,1,48
2024-04-15 01:49:00+00:00,0.533,18404,8119,4418,20594,generic,183.0,VPA,standing,standing,38.72,8.52,,98,,0,137,31.27,100,1,49
2024-04-15 01:50:00+00:00,0.687,24502,11874,4436,27586,generic,184.0,VPA,standing,standing,40.18,8.52,,90,,0,124,31.28,100,1,50
2024-04-15 01:51:00+00:00,0.681,24692,11179,3519,27332,generic,184.0,VPA,standing,standing,39.31,8.52,,99,,0,137,31.17,100,1,51
2024-04-15 01:52:00+00:00,0.673,24043,11539,4214,26999,generic,184.0,VPA,standing,standing,36.03,8.52,,100,,0,144,31.2,100,1,52
2024-04-15 01:53:00+00:00,0.575,20437,9637,3842,22919,generic,182.0,VPA,standing,standing,36.06,8.52,,95,,0,126,31.11,100,1,53
2024-04-15 01:54:00+00:00,0.596,18068,8968,3991,20562,generic,179.0,VPA,standing,standing,34.98,8.52,,97,,0,135,31.08,100,1,54
2024-04-15 01:55:00+00:00,0.061,1936,1442,2328,3353,walking,82.0,LPA,sitting_reclining_lying,miscellaneous,37.37,2.58,,126,,0,25,31.3,100,1,55
2024-04-15 01:56:00+00:00,0.102,3374,2865,2621,5144,generic,126.0,MPA,standing,standing,35.99,5.57,,126,,0,30,31.65,100,1,56
2024-04-15 01:57:00+00:00,0.024,1235,859,619,1626,walking,56.0,LPA,sitting_reclining_lying,standing,52.62,1.9,,139,,0,0,31.96,100,1,57
2024-04-15 01:58:00+00:00,0.006,0,0,95,95,still,9.0,sedentary,sitting_reclining_lying,standing,55.66,0.95,,123,,0,0,32.18,100,1,58
2024-04-15 01:59:00+00:00,0.013,458,98,110,481,walking,16.0,sedentary,sitting_reclining_lying,standing,54.46,1.56,,97,,0,0,32.28,100,1,59
2024-04-15 02:00:00+00:00,0.01,27,16,337,338,walking,33.0,sedentary,sitting_reclining_lying,standing,53.21,0.95,,90,,0,0,32.17,100,2,0
2024-04-15 02:01:00+00:00,0.023,217,939,235,991,walking,45.0,LPA,sitting_reclining_lying,standing,50.26,1.99,,88,,0,0,31.95,100,2,1
2024-04-15 02:02:00+00:00,0.085,3581,2717,2305,5051,walking,114.0,MPA,standing,standing,48.07,3.51,,88,,0,39,31.68,100,2,2
2024-04-15 02:03:00+00:00,0.087,3476,3648,3630,6210,generic,127.0,LPA,miscellaneous,sitting_reclining_lying,46.54,2.73,,90,,0,29,31.32,100,2,3
2024-04-15 02:04:00+00:00,0.037,802,630,1336,1680,walking,92.0,sedentary,sitting_reclining_lying,miscellaneous,47.68,1.53,,89,,0,11,31.06,100,2,4
2024-04-15 02:05:00+00:00,0.075,1604,1903,2386,3447,walking,81.0,MPA,standing,standing,45.19,3.92,,85,,0,34,30.92,100,2,5
2024-04-15 02:06:00+00:00,0.063,1965,2544,1595,3588,generic,84.0,MPA,standing,standing,39.5,5.42,,69,,0,5,30.79,100,2,6
2024-04-15 02:07:00+00:00,0.222,8114,7034,9869,14584,generic,137.0,VPA,standing,standing,39.01,7.86,,76,,0,25,30.65,100,2,7
2024-04-15 02:08:00+00:00,0.548,13092,8909,30954,34769,running,124.0,VPA,standing,standing,37.26,8.52,,94,,0,67,30.19,100,2,8
2024-04-15 02:09:00+00:00,0.073,2128,3295,1673,4264,generic,127.0,VPA,standing,standing,33.65,6.38,,80,,0,0,30.07,100,2,9
2024-04-15 02:10:00+00:00,0.201,3959,2602,3555,5923,generic,125.0,VPA,standing,standing,27.72,6.94,,76,,0,36,30.0,100,2,10
2024-04-15 02:11:00+00:00,0.13,2488,3337,2717,4970,walking,97.0,VPA,standing,standing,28.78,8.02,,81,,0,36,29.83,100,2,11
2024-04-15 02:12:00+00:00,0.352,7232,11507,5739,14752,generic,140.0,VPA,standing,standing,30.02,8.4,,92,,0,11,29.59,100,2,12
2024-04-15 02:13:00+00:00,0.055,1629,2248,1673,3241,generic,50.0,VPA,standing,standing,30.63,7.27,,94,,0,10,29.44,100,2,13
2024-04-15 02:14:00+00:00,0.337,7929,15584,8053,19250,generic,142.0,VPA,standing,standing,24.11,7.89,,109,,0,53,29.29,100,2,14
2024-04-15 02:15:00+00:00,0.477,8458,6087,6959,12530,generic,143.0,VPA,standing,standing,26.5,8.3,,109,,0,53,29.12,100,2,15
2024-04-15 02:16:00+00:00,0.296,10284,12091,13920,21112,generic,143.0,VPA,standing,standing,8.83,6.15,,99,,0,88,28.98,100,2,16
2024-04-15 02:17:00+00:00,0.076,1631,1501,1968,2964,walking,97.0,MPA,standing,standing,11.18,3.15,,98,,0,31,28.83,100,2,17
2024-04-15 02:18:00+00:00,0.18,4275,4348,4768,7740,generic,139.0,VPA,standing,standing,1.56,6.28,,117,,0,66,28.6,100,2,18
2024-04-15 02:19:00+00:00,0.064,2679,2280,3243,4784,generic,115.0,MPA,standing,standing,1.95,5.14,,123,,0,35,28.47,99,2,19
2024-04-15 02:20:00+00:00,0.047,1192,1034,938,1835,still,37.0,MPA,standing,standing,0.41,3.61,,106,,0,23,25.98,90,2,20
2024-04-15 02:21:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.04,0.95,,64,,0,0,24.97,99,2,21
2024-04-15 02:22:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.04,0.95,,64,32.0,0,0,24.37,100,2,22
2024-04-15 02:23:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.07,0.95,,64,32.0,0,0,23.88,100,2,23
2024-04-15 02:24:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.06,0.95,,64,32.0,0,0,23.48,100,2,24
2024-04-15 02:25:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.06,0.95,,64,32.0,0,0,23.12,100,2,25
2024-04-15 02:26:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.06,0.95,,64,32.0,0,0,22.8,100,2,26
2024-04-15 02:27:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.07,0.95,,64,32.0,0,0,22.52,100,2,27
2024-04-15 02:28:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.02,0.95,,64,32.0,0,0,22.27,99,2,28
2024-04-15 02:29:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.0,0.95,,64,32.0,0,0,22.05,100,2,29
2024-04-15 02:30:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.0,0.95,,64,32.0,0,0,21.85,100,2,30
2024-04-15 02:31:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.01,0.95,,64,32.0,0,0,21.67,100,2,31
2024-04-15 02:32:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.03,0.95,,64,32.0,0,0,21.51,100,2,32
2024-04-15 02:33:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.05,0.95,,64,32.0,0,0,21.36,100,2,33
2024-04-15 02:34:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.04,0.95,,64,32.0,0,0,21.24,95,2,34
2024-04-15 02:35:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.04,0.95,,64,32.0,0,0,21.13,99,2,35
2024-04-15 02:36:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.03,0.95,,64,32.0,0,0,21.03,95,2,36
2024-04-15 02:37:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.06,0.95,,64,32.0,0,0,20.94,100,2,37
2024-04-15 02:38:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.06,0.95,,64,32.0,0,0,20.86,99,2,38
2024-04-15 02:39:00+00:00,0.043,1430,1695,2427,3287,generic,65.0,MPA,standing,standing,0.04,3.32,,64,32.0,0,15,22.21,92,2,39
2024-04-15 02:40:00+00:00,0.197,5147,5900,5595,9623,generic,146.0,VPA,standing,standing,0.23,6.84,,62,,0,63,27.75,100,2,40
2024-04-15 02:41:00+00:00,0.234,6407,7020,7766,12273,generic,148.0,VPA,standing,standing,0.28,8.25,,69,,0,63,29.1,100,2,41
2024-04-15 02:42:00+00:00,0.177,5652,5255,5276,9348,generic,154.0,VPA,standing,standing,0.09,6.27,,90,,0,64,29.78,100,2,42
2024-04-15 02:43:00+00:00,0.112,2903,2407,4759,6071,generic,122.0,MPA,standing,standing,0.04,3.56,,98,,0,35,30.16,100,2,43
2024-04-15 02:44:00+00:00,0.091,3244,3058,3095,5427,generic,129.0,MPA,standing,standing,0.06,3.77,,83,,0,51,30.45,100,2,44
2024-04-15 02:45:00+00:00,0.171,4351,3604,5106,7615,generic,150.0,MPA,standing,standing,0.04,4.66,,85,,0,73,30.81,100,2,45
2024-04-15 02:46:00+00:00,0.084,2762,2679,4102,5624,generic,132.0,MPA,standing,standing,0.01,3.86,,87,,0,18,30.96,100,2,46
2024-04-15 02:47:00+00:00,0.086,3079,3010,4632,6324,generic,132.0,LPA,sitting_reclining_lying,sitting_reclining_lying,0.02,2.29,,80,,0,59,30.93,100,2,47
2024-04-15 02:48:00+00:00,0.072,2507,1439,2590,3881,generic,122.0,LPA,sitting_reclining_lying,sitting_reclining_lying,0.02,2.97,,90,,0,32,30.84,100,2,48
2024-04-15 02:49:00+00:00,0.057,2495,1816,1276,3339,generic,101.0,MPA,standing,standing,0.03,3.39,,97,,0,0,30.87,100,2,49
2024-04-15 02:50:00+00:00,0.062,2484,1699,2865,4155,generic,111.0,LPA,sitting_reclining_lying,miscellaneous,0.02,2.4,,103,,0,12,30.97,100,2,50
2024-04-15 02:51:00+00:00,0.038,830,435,926,1317,generic,107.0,LPA,sitting_reclining_lying,sitting_reclining_lying,0.02,2.51,,93,,0,5,30.98,100,2,51
2024-04-15 02:52:00+00:00,0.059,1829,1588,1840,3041,generic,102.0,LPA,sitting_reclining_lying,sitting_reclining_lying,0.04,2.73,,80,,0,25,31.06,100,2,52
2024-04-15 02:53:00+00:00,0.024,780,739,732,1300,generic,60.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.02,1.55,,76,,0,6,31.09,100,2,53
