timestamp_iso,accelerometers_std_g,counts_x_axis,counts_y_axis,counts_z_axis,vector_magnitude,activity_class,activity_counts,activity_intensity,body_position_left,body_position_right,eda_scl_usiemens,met,pulse_rate_bpm,sleep_detection_stage,step_counts,temperature_celsius,wearing_detection_percentage,hour,minute
2023-12-24 23:58:00+00:00,0.176,776.0,1938.0,1869.0,2801.0,generic,57.0,MPA,standing,standing,0.12,5.69,110.0,0.0,25.0,30.08,100.0,23,58
