timestamp_iso,accelerometers_std_g,counts_x_axis,counts_y_axis,counts_z_axis,vector_magnitude,activity_class,activity_counts,activity_intensity,body_position_left,body_position_right,eda_scl_usiemens,met,prv_rmssd_ms,pulse_rate_bpm,respiratory_rate_brpm,sleep_detection_stage,step_counts,temperature_celsius,wearing_detection_percentage,hour,minute
2024-04-01 00:45:00+00:00,0.157,1087.0,2255.0,1573.0,2956.0,generic,71.0,LPA,miscellaneous,sitting_reclining_lying,0.0,2.15,,78.0,,0.0,18.0,27.54,100.0,0,45
2024-04-01 00:46:00+00:00,0.047,1056.0,1274.0,1133.0,2005.0,generic,88.0,MPA,standing,standing,0.02,3.21,,76.0,,0.0,8.0,29.39,100.0,0,46
2024-04-01 00:47:00+00:00,0.068,2331.0,2583.0,1921.0,3974.0,generic,100.0,LPA,sitting_reclining_lying,sitting_reclining_lying,0.03,2.85,,73.0,,0.0,24.0,30.02,100.0,0,47
2024-04-01 00:48:00+00:00,0.017,515.0,548.0,166.0,770.0,generic,39.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.04,0.95,,63.0,,0.0,0.0,30.49,100.0,0,48
2024-04-01 00:49:00+00:00,0.016,298.0,627.0,203.0,723.0,generic,47.0,sedentary,sitting_reclining_lying,standing,0.05,1.01,,62.0,,0.0,0.0,30.93,100.0,0,49
2024-04-01 00:50:00+00:00,0.044,1168.0,2250.0,957.0,2709.0,generic,90.0,LPA,sitting_reclining_lying,miscellaneous,0.05,2.38,,63.0,,0.0,6.0,31.22,100.0,0,50
2024-04-01 00:51:00+00:00,0.062,1703.0,2933.0,1890.0,3882.0,generic,92.0,MPA,standing,standing,0.05,3.94,,74.0,,0.0,20.0,31.45,100.0,0,51
2024-04-01 00:52:00+00:00,0.005,0.0,11.0,0.0,11.0,still,10.0,sedentary,sitting_reclining_lying,standing,0.04,0.95,,61.0,,0.0,0.0,31.71,100.0,0,52
2024-04-01 00:53:00+00:00,0.003,0.0,7.0,0.0,7.0,still,9.0,sedentary,sitting_reclining_lying,standing,0.04,0.95,,60.0,,0.0,0.0,31.83,100.0,0,53
2024-04-01 00:54:00+00:00,0.002,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.05,0.95,46.910923,59.0,19.0,0.0,0.0,31.95,100.0,0,54
2024-04-01 00:55:00+00:00,0.005,54.0,162.0,60.0,180.0,still,10.0,sedentary,sitting_reclining_lying,standing,0.05,0.95,,59.0,,0.0,0.0,32.05,100.0,0,55
2024-04-01 00:56:00+00:00,0.007,308.0,284.0,174.0,453.0,still,14.0,sedentary,sitting_reclining_lying,standing,0.06,1.32,,59.0,19.0,0.0,0.0,32.14,100.0,0,56
2024-04-01 00:57:00+00:00,0.003,0.0,0.0,0.0,0.0,still,3.0,sedentary,sitting_reclining_lying,standing,0.06,0.95,,59.0,20.0,0.0,0.0,32.25,100.0,0,57
2024-04-01 00:58:00+00:00,0.007,91.0,210.0,133.0,264.0,still,10.0,sedentary,sitting_reclining_lying,standing,0.07,0.95,,59.0,,0.0,0.0,32.38,100.0,0,58
2024-04-01 00:59:00+00:00,0.007,62.0,155.0,14.0,167.0,still,5.0,sedentary,sitting_reclining_lying,standing,0.07,1.01,,62.0,,0.0,0.0,32.48,100.0,0,59
2024-04-01 01:00:00+00:00,0.004,41.0,72.0,9.0,83.0,still,8.0,sedentary,sitting_reclining_lying,standing,0.07,0.95,,60.0,19.0,0.0,0.0,32.51,100.0,1,0
2024-04-01 01:01:00+00:00,0.008,28.0,208.0,259.0,333.0,still,13.0,sedentary,sitting_reclining_lying,standing,0.07,0.95,,59.0,,0.0,0.0,32.52,100.0,1,1
2024-04-01 01:02:00+00:00,0.007,35.0,139.0,21.0,144.0,still,7.0,sedentary,sitting_reclining_lying,standing,0.08,1.23,,59.0,,0.0,0.0,32.58,100.0,1,2
2024-04-01 01:03:00+00:00,0.002,0.0,15.0,0.0,15.0,still,4.0,sedentary,sitting_reclining_lying,standing,0.08,0.95,,58.0,19.0,0.0,0.0,32.63,100.0,1,3
2024-04-01 01:04:00+00:00,0.003,2.0,16.0,0.0,16.0,still,4.0,sedentary,sitting_reclining_lying,standing,0.08,0.95,,62.0,,0.0,0.0,32.68,100.0,1,4
2024-04-01 01:05:00+00:00,0.009,73.0,305.0,195.0,369.0,still,15.0,sedentary,sitting_reclining_lying,standing,0.09,1.05,,60.0,,0.0,0.0,32.71,100.0,1,5
2024-04-01 01:06:00+00:00,0.003,10.0,111.0,17.0,112.0,still,4.0,sedentary,sitting_reclining_lying,standing,0.09,0.95,,58.0,,0.0,0.0,32.73,100.0,1,6
2024-04-01 01:07:00+00:00,0.008,58.0,202.0,93.0,229.0,still,14.0,sedentary,sitting_reclining_lying,standing,0.09,0.95,,62.0,18.0,0.0,0.0,32.77,100.0,1,7
2024-04-01 01:08:00+00:00,0.001,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.09,0.95,39.66944,57.0,19.0,0.0,0.0,32.77,100.0,1,8
2024-04-01 01:09:00+00:00,0.006,44.0,69.0,58.0,100.0,still,5.0,sedentary,sitting_reclining_lying,standing,0.09,0.95,,59.0,19.0,0.0,0.0,32.79,100.0,1,9
2024-04-01 01:10:00+00:00,0.002,0.0,2.0,0.0,2.0,still,2.0,sedentary,sitting_reclining_lying,miscellaneous,0.1,0.95,,59.0,,0.0,0.0,32.85,100.0,1,10
2024-04-01 01:11:00+00:00,0.006,39.0,138.0,143.0,202.0,still,10.0,sedentary,sitting_reclining_lying,standing,0.1,0.95,,60.0,17.0,0.0,0.0,32.89,100.0,1,11
2024-04-01 01:12:00+00:00,0.01,89.0,271.0,182.0,338.0,still,13.0,sedentary,sitting_reclining_lying,standing,0.1,1.36,,61.0,,0.0,0.0,32.93,100.0,1,12
2024-04-01 01:13:00+00:00,0.008,40.0,233.0,21.0,237.0,still,12.0,sedentary,sitting_reclining_lying,standing,0.11,0.95,,62.0,,0.0,0.0,32.95,100.0,1,13
2024-04-01 01:14:00+00:00,0.009,331.0,318.0,257.0,526.0,still,15.0,sedentary,sitting_reclining_lying,standing,0.11,1.1,,61.0,,0.0,5.0,32.95,100.0,1,14
2024-04-01 01:15:00+00:00,0.015,161.0,478.0,836.0,976.0,generic,46.0,sedentary,standing,sitting_reclining_lying,0.12,0.95,,60.0,,0.0,0.0,32.93,100.0,1,15
2024-04-01 01:16:00+00:00,0.002,0.0,0.0,0.0,0.0,still,5.0,sedentary,standing,sitting_reclining_lying,0.12,0.95,,62.0,,0.0,0.0,32.87,100.0,1,16
2024-04-01 01:17:00+00:00,0.008,16.0,670.0,287.0,729.0,still,24.0,sedentary,standing,sitting_reclining_lying,0.12,0.95,,61.0,,0.0,0.0,32.85,100.0,1,17
2024-04-01 01:18:00+00:00,0.013,228.0,625.0,521.0,845.0,still,29.0,sedentary,sitting_reclining_lying,miscellaneous,0.12,1.19,,60.0,,0.0,5.0,32.87,100.0,1,18
