timestamp_iso,accelerometers_std_g,counts_x_axis,counts_y_axis,counts_z_axis,vector_magnitude,activity_class,activity_counts,activity_intensity,body_position_left,body_position_right,eda_scl_usiemens,met,prv_rmssd_ms,pulse_rate_bpm,respiratory_rate_brpm,sleep_detection_stage,step_counts,temperature_celsius,wearing_detection_percentage,hour,minute
2024-03-06 00:00:00+00:00,0.016,0.0,6.0,29.0,29.0,walking,38.0,sedentary,miscellaneous,sitting_reclining_lying,2.25,1.22,,105.0,,0.0,0.0,26.05,100.0,0,0
2024-03-06 00:01:00+00:00,0.018,74.0,0.0,14.0,75.0,walking,45.0,sedentary,miscellaneous,sitting_reclining_lying,3.06,0.95,,102.0,,0.0,0.0,26.0,100.0,0,1
2024-03-06 00:02:00+00:00,0.032,523.0,740.0,903.0,1279.0,walking,76.0,sedentary,miscellaneous,sitting_reclining_lying,3.08,1.57,,113.0,,0.0,0.0,25.83,100.0,0,2
2024-03-06 00:03:00+00:00,0.037,587.0,726.0,540.0,1078.0,generic,88.0,LPA,sitting_reclining_lying,sitting_reclining_lying,3.82,2.12,,109.0,,0.0,0.0,25.7,100.0,0,3
2024-03-06 00:04:00+00:00,0.041,462.0,369.0,477.0,759.0,walking,104.0,LPA,sitting_reclining_lying,sitting_reclining_lying,4.23,2.27,,116.0,,0.0,31.0,25.94,100.0,0,4
2024-03-06 00:05:00+00:00,0.048,1109.0,1227.0,1152.0,2015.0,generic,119.0,LPA,sitting_reclining_lying,sitting_reclining_lying,4.08,1.71,,113.0,,0.0,0.0,26.01,100.0,0,5
2024-03-06 00:06:00+00:00,0.239,4581.0,6299.0,3585.0,8574.0,walking,126.0,MPA,standing,standing,2.48,5.74,,118.0,,0.0,89.0,26.1,100.0,0,6
2024-03-06 00:07:00+00:00,0.174,4361.0,4247.0,2115.0,6444.0,walking,130.0,MPA,standing,standing,2.29,5.42,,114.0,,0.0,90.0,25.68,100.0,0,7
2024-03-06 00:08:00+00:00,0.178,3602.0,3683.0,2174.0,5591.0,walking,122.0,MPA,standing,standing,1.84,4.25,,110.0,,0.0,81.0,25.31,100.0,0,8
2024-03-06 00:09:00+00:00,0.148,3067.0,3156.0,1708.0,4720.0,walking,137.0,LPA,sitting_reclining_lying,standing,0.97,2.71,,114.0,,0.0,81.0,25.27,100.0,0,9
2024-03-06 00:10:00+00:00,0.191,3257.0,3422.0,2325.0,5265.0,walking,136.0,VPA,standing,standing,0.76,6.26,,125.0,,0.0,64.0,25.31,100.0,0,10
2024-03-06 00:11:00+00:00,0.056,1507.0,1410.0,1420.0,2505.0,generic,70.0,MPA,standing,standing,0.74,3.0,,101.0,,0.0,22.0,25.22,100.0,0,11
2024-03-06 00:12:00+00:00,0.005,181.0,44.0,16.0,186.0,still,16.0,sedentary,sitting_reclining_lying,miscellaneous,0.75,0.95,,79.0,,0.0,0.0,25.31,100.0,0,12
2024-03-06 00:13:00+00:00,0.005,28.0,66.0,80.0,107.0,still,9.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.75,0.95,,78.0,,0.0,0.0,25.41,100.0,0,13
2024-03-06 00:14:00+00:00,0.002,0.0,0.0,0.0,0.0,still,1.0,sedentary,sitting_reclining_lying,standing,0.75,0.95,,75.0,,0.0,0.0,25.48,100.0,0,14
2024-03-06 00:15:00+00:00,0.001,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.75,0.95,21.764126,77.0,,0.0,0.0,25.52,100.0,0,15
2024-03-06 00:16:00+00:00,0.019,625.0,691.0,260.0,967.0,still,26.0,LPA,sitting_reclining_lying,miscellaneous,0.75,2.06,,76.0,,0.0,0.0,25.7,100.0,0,16
2024-03-06 00:17:00+00:00,0.002,0.0,0.0,0.0,0.0,still,2.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.76,0.95,,75.0,,0.0,0.0,26.2,100.0,0,17
2024-03-06 00:18:00+00:00,0.001,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.79,0.95,,76.0,,0.0,0.0,26.68,100.0,0,18
2024-03-06 00:19:00+00:00,0.001,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.8,0.95,,77.0,,0.0,0.0,27.14,100.0,0,19
2024-03-06 00:20:00+00:00,0.001,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.82,0.95,70.93888,78.0,,0.0,0.0,27.55,100.0,0,20
2024-03-06 00:21:00+00:00,0.002,0.0,0.0,0.0,0.0,still,1.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.83,0.95,,78.0,,0.0,0.0,27.94,100.0,0,21
2024-03-06 00:22:00+00:00,0.002,0.0,0.0,0.0,0.0,still,2.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.84,0.95,,77.0,,0.0,0.0,28.29,100.0,0,22
2024-03-06 00:23:00+00:00,0.002,0.0,0.0,0.0,0.0,still,2.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.84,0.95,,77.0,,0.0,0.0,28.61,100.0,0,23
2024-03-06 00:24:00+00:00,0.001,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.83,0.95,25.998362,77.0,,0.0,0.0,28.91,100.0,0,24
2024-03-06 00:25:00+00:00,0.002,0.0,0.0,0.0,0.0,still,6.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.82,0.95,,80.0,,0.0,0.0,29.2,100.0,0,25
2024-03-06 00:26:00+00:00,0.001,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.82,0.95,25.986841,77.0,,0.0,0.0,29.47,100.0,0,26
2024-03-06 00:27:00+00:00,0.001,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.83,0.95,26.71956,79.0,,0.0,0.0,29.73,100.0,0,27
2024-03-06 00:28:00+00:00,0.005,103.0,378.0,72.0,398.0,still,17.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.85,0.95,,79.0,,0.0,0.0,29.97,100.0,0,28
2024-03-06 00:29:00+00:00,0.016,503.0,392.0,426.0,766.0,still,34.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.18,1.1,,83.0,,0.0,6.0,30.1,100.0,0,29
2024-03-06 00:30:00+00:00,0.008,230.0,410.0,410.0,623.0,still,28.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,2.23,1.0,,79.0,,101.0,0.0,30.18,100.0,0,30
2024-03-06 00:31:00+00:00,0.012,142.0,544.0,117.0,574.0,still,26.0,LPA,sitting_reclining_lying,sitting_reclining_lying,1.12,1.79,,76.0,,101.0,0.0,30.27,100.0,0,31
2024-03-06 00:32:00+00:00,0.011,372.0,575.0,161.0,703.0,still,16.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.2,1.37,,77.0,,101.0,0.0,30.05,100.0,0,32
2024-03-06 00:33:00+00:00,0.001,0.0,0.0,0.0,0.0,still,0.0,sedentary,standing,sitting_reclining_lying,0.96,0.95,,76.0,,101.0,0.0,30.08,100.0,0,33
2024-03-06 00:34:00+00:00,0.003,0.0,163.0,0.0,163.0,still,10.0,sedentary,standing,sitting_reclining_lying,0.78,0.95,,75.0,,102.0,0.0,30.26,100.0,0,34
2024-03-06 00:35:00+00:00,0.001,0.0,0.0,0.0,0.0,still,0.0,sedentary,standing,sitting_reclining_lying,0.52,0.95,38.00363,75.0,,102.0,0.0,30.55,100.0,0,35
2024-03-06 00:36:00+00:00,0.001,0.0,0.0,0.0,0.0,still,0.0,sedentary,standing,sitting_reclining_lying,0.51,0.95,,76.0,30.0,101.0,0.0,30.84,100.0,0,36
2024-03-06 00:37:00+00:00,0.001,0.0,0.0,0.0,0.0,still,0.0,sedentary,standing,sitting_reclining_lying,0.5,0.95,39.681465,76.0,,101.0,0.0,31.08,100.0,0,37
2024-03-06 00:38:00+00:00,0.001,0.0,0.0,0.0,0.0,still,0.0,sedentary,standing,sitting_reclining_lying,0.49,0.95,32.03231,76.0,,101.0,0.0,31.28,100.0,0,38
2024-03-06 00:39:00+00:00,0.001,0.0,0.0,0.0,0.0,still,0.0,sedentary,standing,sitting_reclining_lying,0.49,0.95,24.342892,77.0,,101.0,0.0,31.47,100.0,0,39
2024-03-06 00:40:00+00:00,0.001,0.0,0.0,0.0,0.0,still,0.0,sedentary,standing,sitting_reclining_lying,0.49,0.95,,82.0,,101.0,0.0,31.65,100.0,0,40
2024-03-06 00:41:00+00:00,0.001,0.0,21.0,0.0,21.0,still,0.0,sedentary,miscellaneous,sitting_reclining_lying,0.5,0.95,,78.0,,101.0,0.0,31.81,100.0,0,41
2024-03-06 00:42:00+00:00,0.001,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.5,0.95,42.191936,78.0,,101.0,0.0,32.02,100.0,0,42
2024-03-06 00:43:00+00:00,0.001,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.49,0.95,32.40695,77.0,,101.0,0.0,32.21,100.0,0,43
2024-03-06 00:44:00+00:00,0.004,50.0,59.0,27.0,81.0,still,9.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.49,0.95,,80.0,,101.0,0.0,32.38,100.0,0,44
2024-03-06 00:45:00+00:00,0.004,0.0,77.0,8.0,77.0,still,9.0,sedentary,standing,sitting_reclining_lying,0.48,0.95,,76.0,,101.0,0.0,32.52,100.0,0,45
2024-03-06 00:46:00+00:00,0.001,0.0,0.0,0.0,0.0,still,0.0,sedentary,standing,sitting_reclining_lying,0.5,0.95,,77.0,,101.0,0.0,32.64,100.0,0,46
2024-03-06 00:47:00+00:00,0.001,0.0,0.0,0.0,0.0,still,0.0,sedentary,standing,sitting_reclining_lying,0.49,0.95,40.557594,77.0,31.0,101.0,0.0,32.73,100.0,0,47
2024-03-06 00:48:00+00:00,0.001,0.0,0.0,0.0,0.0,still,0.0,sedentary,standing,sitting_reclining_lying,0.56,0.95,30.802263,76.0,,101.0,0.0,32.83,100.0,0,48
2024-03-06 00:49:00+00:00,0.001,0.0,0.0,0.0,0.0,still,0.0,sedentary,standing,sitting_reclining_lying,0.68,0.95,38.71126,76.0,,101.0,0.0,32.92,100.0,0,49
2024-03-06 00:50:00+00:00,0.001,0.0,0.0,0.0,0.0,still,0.0,sedentary,standing,sitting_reclining_lying,0.64,0.95,26.633595,76.0,,101.0,0.0,33.0,100.0,0,50
2024-03-06 00:51:00+00:00,0.001,0.0,0.0,0.0,0.0,still,0.0,sedentary,standing,sitting_reclining_lying,0.64,0.95,22.066587,76.0,,101.0,0.0,33.09,100.0,0,51
2024-03-06 00:52:00+00:00,0.001,0.0,0.0,0.0,0.0,still,0.0,sedentary,standing,sitting_reclining_lying,0.66,0.95,29.319818,77.0,,101.0,0.0,33.18,100.0,0,52
2024-03-06 00:53:00+00:00,0.005,229.0,258.0,120.0,365.0,still,12.0,sedentary,standing,sitting_reclining_lying,0.66,1.28,,76.0,,101.0,0.0,33.26,100.0,0,53
2024-03-06 00:54:00+00:00,0.003,0.0,16.0,8.0,17.0,still,2.0,sedentary,sitting_reclining_lying,standing,0.65,0.95,,75.0,,101.0,0.0,33.28,100.0,0,54
2024-03-06 00:55:00+00:00,0.001,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.83,0.95,,75.0,,101.0,0.0,33.14,100.0,0,55
2024-03-06 00:56:00+00:00,0.001,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.83,0.95,,75.0,,101.0,0.0,32.95,100.0,0,56
2024-03-06 00:57:00+00:00,0.001,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.86,0.95,,80.0,16.0,101.0,0.0,32.72,100.0,0,57
2024-03-06 00:58:00+00:00,0.001,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.92,0.95,,79.0,,101.0,0.0,32.45,100.0,0,58
2024-03-06 00:59:00+00:00,0.002,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,1.02,0.95,,77.0,,101.0,0.0,32.22,100.0,0,59
2024-03-06 01:00:00+00:00,0.005,189.0,341.0,53.0,393.0,still,14.0,sedentary,miscellaneous,sitting_reclining_lying,0.85,0.95,,66.0,,101.0,0.0,32.03,100.0,1,0
2024-03-06 01:01:00+00:00,0.002,0.0,0.0,0.0,0.0,still,4.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.49,0.95,,56.0,,101.0,0.0,32.02,100.0,1,1
2024-03-06 01:02:00+00:00,0.002,0.0,0.0,0.0,0.0,still,1.0,sedentary,standing,sitting_reclining_lying,0.49,0.95,,33.0,,101.0,0.0,32.2,100.0,1,2
2024-03-06 01:03:00+00:00,0.015,338.0,698.0,232.0,809.0,still,25.0,LPA,sitting_reclining_lying,miscellaneous,0.49,2.54,,63.0,,102.0,0.0,32.34,100.0,1,3
2024-03-06 01:04:00+00:00,0.002,0.0,0.0,0.0,0.0,still,5.0,sedentary,sitting_reclining_lying,standing,0.59,0.95,,76.0,,102.0,0.0,32.22,100.0,1,4
2024-03-06 01:05:00+00:00,0.007,242.0,269.0,20.0,362.0,still,20.0,sedentary,sitting_reclining_lying,standing,0.56,0.95,,77.0,,102.0,0.0,32.1,100.0,1,5
2024-03-06 01:06:00+00:00,0.001,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.6,0.95,,37.0,,101.0,0.0,32.08,100.0,1,6
2024-03-06 01:07:00+00:00,0.001,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.61,0.95,,32.0,,102.0,0.0,31.93,100.0,1,7
2024-03-06 01:08:00+00:00,0.001,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.62,0.95,,72.0,,101.0,0.0,31.76,100.0,1,8
2024-03-06 01:09:00+00:00,0.001,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.64,0.95,,40.0,,101.0,0.0,31.61,100.0,1,9
2024-03-06 01:10:00+00:00,0.002,35.0,15.0,5.0,38.0,still,3.0,sedentary,sitting_reclining_lying,standing,0.7,0.95,,49.0,,101.0,0.0,31.51,100.0,1,10
2024-03-06 01:11:00+00:00,0.001,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,0.82,0.95,,78.0,,101.0,0.0,31.39,100.0,1,11
2024-03-06 01:12:00+00:00,0.009,228.0,397.0,67.0,462.0,still,25.0,sedentary,sitting_reclining_lying,standing,0.93,0.95,,75.0,,102.0,0.0,31.06,100.0,1,12
2024-03-06 01:13:00+00:00,0.002,0.0,0.0,0.0,0.0,still,1.0,sedentary,sitting_reclining_lying,standing,0.87,0.95,,56.0,,102.0,0.0,30.79,100.0,1,13
2024-03-06 01:14:00+00:00,0.01,607.0,278.0,155.0,685.0,still,16.0,sedentary,sitting_reclining_lying,standing,0.69,1.33,,47.0,,102.0,0.0,31.05,100.0,1,14
2024-03-06 01:15:00+00:00,0.003,14.0,63.0,0.0,64.0,still,9.0,sedentary,sitting_reclining_lying,standing,0.37,0.95,,46.0,,102.0,0.0,31.06,100.0,1,15
2024-03-06 01:16:00+00:00,0.015,333.0,411.0,624.0,818.0,still,40.0,sedentary,sitting_reclining_lying,standing,0.41,1.47,,76.0,,102.0,0.0,31.02,100.0,1,16
2024-03-06 01:17:00+00:00,0.006,95.0,172.0,1060.0,1078.0,walking,12.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.38,1.33,,77.0,,102.0,0.0,30.94,100.0,1,17
2024-03-06 01:18:00+00:00,0.047,1612.0,2602.0,1435.0,3380.0,generic,92.0,LPA,miscellaneous,sitting_reclining_lying,0.4,1.84,,87.0,,102.0,0.0,30.85,100.0,1,18
2024-03-06 01:19:00+00:00,0.014,197.0,714.0,665.0,995.0,walking,27.0,LPA,sitting_reclining_lying,sitting_reclining_lying,0.42,2.03,,90.0,,102.0,0.0,30.73,100.0,1,19
2024-03-06 01:20:00+00:00,0.007,39.0,191.0,359.0,408.0,still,15.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.42,0.95,,80.0,,102.0,0.0,30.64,100.0,1,20
2024-03-06 01:21:00+00:00,0.002,0.0,0.0,0.0,0.0,still,2.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.42,0.95,,78.0,,102.0,0.0,30.51,100.0,1,21
2024-03-06 01:22:00+00:00,0.004,19.0,0.0,197.0,197.0,still,9.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.41,0.95,,77.0,,102.0,0.0,30.37,100.0,1,22
2024-03-06 01:23:00+00:00,0.004,8.0,0.0,187.0,187.0,still,9.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.41,0.95,,61.0,,102.0,0.0,30.32,100.0,1,23
2024-03-06 01:24:00+00:00,0.001,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.41,0.95,,58.0,,101.0,0.0,30.18,100.0,1,24
