timestamp_unix,timestamp_iso,participant_full_id,activity_class,missing_value_reason
1710381360000,2024-03-14T01:56:00Z,288-1-1-114,still,
1710381420000,2024-03-14T01:57:00Z,288-1-1-114,still,
1710381480000,2024-03-14T01:58:00Z,288-1-1-114,still,
1710381540000,2024-03-14T01:59:00Z,288-1-1-114,still,
1710381600000,2024-03-14T02:00:00Z,288-1-1-114,still,
1710381660000,2024-03-14T02:01:00Z,288-1-1-114,still,
1710381720000,2024-03-14T02:02:00Z,288-1-1-114,still,
1710381780000,2024-03-14T02:03:00Z,288-1-1-114,still,
1710381840000,2024-03-14T02:04:00Z,288-1-1-114,still,
1710381900000,2024-03-14T02:05:00Z,288-1-1-114,still,
1710381960000,2024-03-14T02:06:00Z,288-1-1-114,still,
1710382020000,2024-03-14T02:07:00Z,288-1-1-114,still,
1710382080000,2024-03-14T02:08:00Z,288-1-1-114,generic,
1710382140000,2024-03-14T02:09:00Z,288-1-1-114,generic,
1710382200000,2024-03-14T02:10:00Z,288-1-1-114,generic,
1710382260000,2024-03-14T02:11:00Z,288-1-1-114,walking,
1710382320000,2024-03-14T02:12:00Z,288-1-1-114,walking,
1710382380000,2024-03-14T02:13:00Z,288-1-1-114,generic,
1710382440000,2024-03-14T02:14:00Z,288-1-1-114,generic,
1710382500000,2024-03-14T02:15:00Z,288-1-1-114,generic,
1710382560000,2024-03-14T02:16:00Z,288-1-1-114,generic,
1710382620000,2024-03-14T02:17:00Z,288-1-1-114,generic,
1710382680000,2024-03-14T02:18:00Z,288-1-1-114,generic,
1710382740000,2024-03-14T02:19:00Z,288-1-1-114,generic,
1710382800000,2024-03-14T02:20:00Z,288-1-1-114,walking,
1710382860000,2024-03-14T02:21:00Z,288-1-1-114,walking,
1710382920000,2024-03-14T02:22:00Z,288-1-1-114,generic,
1710382980000,2024-03-14T02:23:00Z,288-1-1-114,generic,
1710383040000,2024-03-14T02:24:00Z,288-1-1-114,walking,
1710383100000,2024-03-14T02:25:00Z,288-1-1-114,generic,
1710383160000,2024-03-14T02:26:00Z,288-1-1-114,generic,
1710383220000,2024-03-14T02:27:00Z,288-1-1-114,generic,
1710383280000,2024-03-14T02:28:00Z,288-1-1-114,generic,
1710383340000,2024-03-14T02:29:00Z,288-1-1-114,generic,
1710383400000,2024-03-14T02:30:00Z,288-1-1-114,walking,
1710383460000,2024-03-14T02:31:00Z,288-1-1-114,walking,
1710383520000,2024-03-14T02:32:00Z,288-1-1-114,walking,
1710383580000,2024-03-14T02:33:00Z,288-1-1-114,generic,
1710383640000,2024-03-14T02:34:00Z,288-1-1-114,generic,
1710383700000,2024-03-14T02:35:00Z,288-1-1-114,generic,
1710383760000,2024-03-14T02:36:00Z,288-1-1-114,generic,
1710383820000,2024-03-14T02:37:00Z,288-1-1-114,generic,
1710383880000,2024-03-14T02:38:00Z,288-1-1-114,walking,
1710383940000,2024-03-14T02:39:00Z,288-1-1-114,walking,
1710384000000,2024-03-14T02:40:00Z,288-1-1-114,walking,
1710384060000,2024-03-14T02:41:00Z,288-1-1-114,generic,
1710384120000,2024-03-14T02:42:00Z,288-1-1-114,generic,
1710384180000,2024-03-14T02:43:00Z,288-1-1-114,generic,
1710384240000,2024-03-14T02:44:00Z,288-1-1-114,walking,
1710384300000,2024-03-14T02:45:00Z,288-1-1-114,generic,
1710384360000,2024-03-14T02:46:00Z,288-1-1-114,generic,
1710384420000,2024-03-14T02:47:00Z,288-1-1-114,walking,
1710384480000,2024-03-14T02:48:00Z,288-1-1-114,generic,
1710384540000,2024-03-14T02:49:00Z,288-1-1-114,generic,
1710384600000,2024-03-14T02:50:00Z,288-1-1-114,still,
1710384660000,2024-03-14T02:51:00Z,288-1-1-114,generic,
1710384720000,2024-03-14T02:52:00Z,288-1-1-114,generic,
1710384780000,2024-03-14T02:53:00Z,288-1-1-114,still,
1710384840000,2024-03-14T02:54:00Z,288-1-1-114,still,
1710384900000,2024-03-14T02:55:00Z,288-1-1-114,generic,
1710384960000,2024-03-14T02:56:00Z,288-1-1-114,walking,
1710385020000,2024-03-14T02:57:00Z,288-1-1-114,generic,
1710385080000,2024-03-14T02:58:00Z,288-1-1-114,walking,
1710385140000,2024-03-14T02:59:00Z,288-1-1-114,walking,
1710385200000,2024-03-14T03:00:00Z,288-1-1-114,generic,
1710385260000,2024-03-14T03:01:00Z,288-1-1-114,generic,
1710385320000,2024-03-14T03:02:00Z,288-1-1-114,walking,
1710385380000,2024-03-14T03:03:00Z,288-1-1-114,walking,
1710385440000,2024-03-14T03:04:00Z,288-1-1-114,walking,
1710385500000,2024-03-14T03:05:00Z,288-1-1-114,walking,
1710385560000,2024-03-14T03:06:00Z,288-1-1-114,walking,
1710385620000,2024-03-14T03:07:00Z,288-1-1-114,walking,
1710385680000,2024-03-14T03:08:00Z,288-1-1-114,walking,
1710385740000,2024-03-14T03:09:00Z,288-1-1-114,walking,
1710385800000,2024-03-14T03:10:00Z,288-1-1-114,generic,
1710385860000,2024-03-14T03:11:00Z,288-1-1-114,generic,
1710385920000,2024-03-14T03:12:00Z,288-1-1-114,generic,
1710385980000,2024-03-14T03:13:00Z,288-1-1-114,generic,
1710386040000,2024-03-14T03:14:00Z,288-1-1-114,still,
1710386100000,2024-03-14T03:15:00Z,288-1-1-114,generic,
1710386160000,2024-03-14T03:16:00Z,288-1-1-114,walking,
1710386220000,2024-03-14T03:17:00Z,288-1-1-114,generic,
1710386280000,2024-03-14T03:18:00Z,288-1-1-114,generic,
1710386340000,2024-03-14T03:19:00Z,288-1-1-114,generic,
1710386400000,2024-03-14T03:20:00Z,288-1-1-114,still,
1710386460000,2024-03-14T03:21:00Z,288-1-1-114,generic,
1710386520000,2024-03-14T03:22:00Z,288-1-1-114,generic,
1710386580000,2024-03-14T03:23:00Z,288-1-1-114,generic,
1710386640000,2024-03-14T03:24:00Z,288-1-1-114,generic,
1710386700000,2024-03-14T03:25:00Z,288-1-1-114,generic,
1710386760000,2024-03-14T03:26:00Z,288-1-1-114,still,
1710386820000,2024-03-14T03:27:00Z,288-1-1-114,walking,
1710386880000,2024-03-14T03:28:00Z,288-1-1-114,generic,
1710386940000,2024-03-14T03:29:00Z,288-1-1-114,generic,
1710387000000,2024-03-14T03:30:00Z,288-1-1-114,generic,
1710387060000,2024-03-14T03:31:00Z,288-1-1-114,generic,
1710387120000,2024-03-14T03:32:00Z,288-1-1-114,walking,
1710387180000,2024-03-14T03:33:00Z,288-1-1-114,still,
1710387240000,2024-03-14T03:34:00Z,288-1-1-114,still,
1710387300000,2024-03-14T03:35:00Z,288-1-1-114,generic,
1710387360000,2024-03-14T03:36:00Z,288-1-1-114,generic,
1710387420000,2024-03-14T03:37:00Z,288-1-1-114,still,
1710387480000,2024-03-14T03:38:00Z,288-1-1-114,still,
1710387540000,2024-03-14T03:39:00Z,288-1-1-114,generic,
1710387600000,2024-03-14T03:40:00Z,288-1-1-114,generic,
1710387660000,2024-03-14T03:41:00Z,288-1-1-114,generic,
1710387720000,2024-03-14T03:42:00Z,288-1-1-114,generic,
1710387780000,2024-03-14T03:43:00Z,288-1-1-114,generic,
1710387840000,2024-03-14T03:44:00Z,288-1-1-114,generic,
1710387900000,2024-03-14T03:45:00Z,288-1-1-114,walking,
1710387960000,2024-03-14T03:46:00Z,288-1-1-114,generic,
1710388020000,2024-03-14T03:47:00Z,288-1-1-114,generic,
1710388080000,2024-03-14T03:48:00Z,288-1-1-114,walking,
1710388140000,2024-03-14T03:49:00Z,288-1-1-114,generic,
1710388200000,2024-03-14T03:50:00Z,288-1-1-114,generic,
1710388260000,2024-03-14T03:51:00Z,288-1-1-114,generic,
1710388320000,2024-03-14T03:52:00Z,288-1-1-114,still,
1710388380000,2024-03-14T03:53:00Z,288-1-1-114,generic,
1710388440000,2024-03-14T03:54:00Z,288-1-1-114,generic,
1710388500000,2024-03-14T03:55:00Z,288-1-1-114,generic,
1710388560000,2024-03-14T03:56:00Z,288-1-1-114,generic,
1710388620000,2024-03-14T03:57:00Z,288-1-1-114,generic,
1710388680000,2024-03-14T03:58:00Z,288-1-1-114,generic,
1710388740000,2024-03-14T03:59:00Z,288-1-1-114,generic,
1710388800000,2024-03-14T04:00:00Z,288-1-1-114,generic,
1710388860000,2024-03-14T04:01:00Z,288-1-1-114,generic,
1710388920000,2024-03-14T04:02:00Z,288-1-1-114,walking,
1710388980000,2024-03-14T04:03:00Z,288-1-1-114,generic,
1710389040000,2024-03-14T04:04:00Z,288-1-1-114,generic,
1710389100000,2024-03-14T04:05:00Z,288-1-1-114,generic,
1710389160000,2024-03-14T04:06:00Z,288-1-1-114,generic,
1710389220000,2024-03-14T04:07:00Z,288-1-1-114,generic,
1710389280000,2024-03-14T04:08:00Z,288-1-1-114,generic,
1710389340000,2024-03-14T04:09:00Z,288-1-1-114,generic,
1710389400000,2024-03-14T04:10:00Z,288-1-1-114,generic,
1710389460000,2024-03-14T04:11:00Z,288-1-1-114,walking,
1710389520000,2024-03-14T04:12:00Z,288-1-1-114,generic,
1710389580000,2024-03-14T04:13:00Z,288-1-1-114,generic,
1710389640000,2024-03-14T04:14:00Z,288-1-1-114,generic,
1710389700000,2024-03-14T04:15:00Z,288-1-1-114,still,
1710389760000,2024-03-14T04:16:00Z,288-1-1-114,generic,
1710389820000,2024-03-14T04:17:00Z,288-1-1-114,generic,
1710389880000,2024-03-14T04:18:00Z,288-1-1-114,still,
1710389940000,2024-03-14T04:19:00Z,288-1-1-114,still,
1710390000000,2024-03-14T04:20:00Z,288-1-1-114,walking,
1710390060000,2024-03-14T04:21:00Z,288-1-1-114,generic,
1710390120000,2024-03-14T04:22:00Z,288-1-1-114,generic,
1710390180000,2024-03-14T04:23:00Z,288-1-1-114,generic,
1710390240000,2024-03-14T04:24:00Z,288-1-1-114,still,
1710390300000,2024-03-14T04:25:00Z,288-1-1-114,still,
1710390360000,2024-03-14T04:26:00Z,288-1-1-114,generic,
1710390420000,2024-03-14T04:27:00Z,288-1-1-114,generic,
1710390480000,2024-03-14T04:28:00Z,288-1-1-114,generic,
1710390540000,2024-03-14T04:29:00Z,288-1-1-114,generic,
1710390600000,2024-03-14T04:30:00Z,288-1-1-114,generic,
1710390660000,2024-03-14T04:31:00Z,288-1-1-114,,device_not_recording
1710390720000,2024-03-14T04:32:00Z,288-1-1-114,generic,
1710390780000,2024-03-14T04:33:00Z,288-1-1-114,generic,
1710390840000,2024-03-14T04:34:00Z,288-1-1-114,still,
1710390900000,2024-03-14T04:35:00Z,288-1-1-114,still,
1710390960000,2024-03-14T04:36:00Z,288-1-1-114,still,
1710391020000,2024-03-14T04:37:00Z,288-1-1-114,generic,
1710391080000,2024-03-14T04:38:00Z,288-1-1-114,generic,
1710391140000,2024-03-14T04:39:00Z,288-1-1-114,generic,
1710391200000,2024-03-14T04:40:00Z,288-1-1-114,generic,
1710391260000,2024-03-14T04:41:00Z,288-1-1-114,generic,
1710391320000,2024-03-14T04:42:00Z,288-1-1-114,generic,
1710391380000,2024-03-14T04:43:00Z,288-1-1-114,generic,
1710391440000,2024-03-14T04:44:00Z,288-1-1-114,generic,
1710391500000,2024-03-14T04:45:00Z,288-1-1-114,generic,
1710391560000,2024-03-14T04:46:00Z,288-1-1-114,generic,
1710391620000,2024-03-14T04:47:00Z,288-1-1-114,still,
1710391680000,2024-03-14T04:48:00Z,288-1-1-114,still,
1710391740000,2024-03-14T04:49:00Z,288-1-1-114,generic,
1710391800000,2024-03-14T04:50:00Z,288-1-1-114,walking,
1710391860000,2024-03-14T04:51:00Z,288-1-1-114,generic,
1710391920000,2024-03-14T04:52:00Z,288-1-1-114,generic,
1710391980000,2024-03-14T04:53:00Z,288-1-1-114,walking,
1710392040000,2024-03-14T04:54:00Z,288-1-1-114,still,
1710392100000,2024-03-14T04:55:00Z,288-1-1-114,generic,
1710392160000,2024-03-14T04:56:00Z,288-1-1-114,walking,
1710392220000,2024-03-14T04:57:00Z,288-1-1-114,generic,
1710392280000,2024-03-14T04:58:00Z,288-1-1-114,generic,
1710392340000,2024-03-14T04:59:00Z,288-1-1-114,walking,
1710392400000,2024-03-14T05:00:00Z,288-1-1-114,walking,
1710392460000,2024-03-14T05:01:00Z,288-1-1-114,walking,
1710392520000,2024-03-14T05:02:00Z,288-1-1-114,walking,
1710392580000,2024-03-14T05:03:00Z,288-1-1-114,walking,
1710392640000,2024-03-14T05:04:00Z,288-1-1-114,walking,
1710392700000,2024-03-14T05:05:00Z,288-1-1-114,walking,
1710392760000,2024-03-14T05:06:00Z,288-1-1-114,walking,
1710392820000,2024-03-14T05:07:00Z,288-1-1-114,walking,
1710392880000,2024-03-14T05:08:00Z,288-1-1-114,generic,
1710392940000,2024-03-14T05:09:00Z,288-1-1-114,generic,
1710393000000,2024-03-14T05:10:00Z,288-1-1-114,generic,
1710393060000,2024-03-14T05:11:00Z,288-1-1-114,generic,
1710393120000,2024-03-14T05:12:00Z,288-1-1-114,generic,
1710393180000,2024-03-14T05:13:00Z,288-1-1-114,generic,
1710393240000,2024-03-14T05:14:00Z,288-1-1-114,generic,
1710393300000,2024-03-14T05:15:00Z,288-1-1-114,generic,
1710393360000,2024-03-14T05:16:00Z,288-1-1-114,generic,
1710393420000,2024-03-14T05:17:00Z,288-1-1-114,generic,
1710393480000,2024-03-14T05:18:00Z,288-1-1-114,walking,
1710393540000,2024-03-14T05:19:00Z,288-1-1-114,walking,
1710393600000,2024-03-14T05:20:00Z,288-1-1-114,still,
1710393660000,2024-03-14T05:21:00Z,288-1-1-114,still,
1710393720000,2024-03-14T05:22:00Z,288-1-1-114,still,
1710393780000,2024-03-14T05:23:00Z,288-1-1-114,still,
1710393840000,2024-03-14T05:24:00Z,288-1-1-114,still,
1710393900000,2024-03-14T05:25:00Z,288-1-1-114,,device_not_worn_correctly
1710393960000,2024-03-14T05:26:00Z,288-1-1-114,,device_not_worn_correctly
1710394020000,2024-03-14T05:27:00Z,288-1-1-114,,device_not_worn_correctly
1710394080000,2024-03-14T05:28:00Z,288-1-1-114,,device_not_worn_correctly
1710394140000,2024-03-14T05:29:00Z,288-1-1-114,,device_not_worn_correctly
1710394200000,2024-03-14T05:30:00Z,288-1-1-114,,device_not_worn_correctly
1710394260000,2024-03-14T05:31:00Z,288-1-1-114,,device_not_worn_correctly
1710394320000,2024-03-14T05:32:00Z,288-1-1-114,,device_not_worn_correctly
1710394380000,2024-03-14T05:33:00Z,288-1-1-114,,device_not_worn_correctly
1710394440000,2024-03-14T05:34:00Z,288-1-1-114,,device_not_worn_correctly
1710394500000,2024-03-14T05:35:00Z,288-1-1-114,,device_not_worn_correctly
1710394560000,2024-03-14T05:36:00Z,288-1-1-114,,device_not_worn_correctly
1710394620000,2024-03-14T05:37:00Z,288-1-1-114,,device_not_worn_correctly
1710394680000,2024-03-14T05:38:00Z,288-1-1-114,,device_not_worn_correctly
1710394740000,2024-03-14T05:39:00Z,288-1-1-114,,device_not_worn_correctly
1710394800000,2024-03-14T05:40:00Z,288-1-1-114,,device_not_worn_correctly
1710394860000,2024-03-14T05:41:00Z,288-1-1-114,,device_not_worn_correctly
1710394920000,2024-03-14T05:42:00Z,288-1-1-114,,device_not_worn_correctly
1710394980000,2024-03-14T05:43:00Z,288-1-1-114,,device_not_worn_correctly
1710395040000,2024-03-14T05:44:00Z,288-1-1-114,,device_not_worn_correctly
1710395100000,2024-03-14T05:45:00Z,288-1-1-114,,device_not_worn_correctly
1710395160000,2024-03-14T05:46:00Z,288-1-1-114,,device_not_worn_correctly
1710395220000,2024-03-14T05:47:00Z,288-1-1-114,,device_not_worn_correctly
1710395280000,2024-03-14T05:48:00Z,288-1-1-114,,device_not_worn_correctly
1710395340000,2024-03-14T05:49:00Z,288-1-1-114,,device_not_worn_correctly
1710395400000,2024-03-14T05:50:00Z,288-1-1-114,,device_not_worn_correctly
1710395460000,2024-03-14T05:51:00Z,288-1-1-114,,device_not_worn_correctly
1710395520000,2024-03-14T05:52:00Z,288-1-1-114,,device_not_worn_correctly
1710395580000,2024-03-14T05:53:00Z,288-1-1-114,,device_not_worn_correctly
1710395640000,2024-03-14T05:54:00Z,288-1-1-114,,device_not_worn_correctly
1710395700000,2024-03-14T05:55:00Z,288-1-1-114,,device_not_worn_correctly
1710395760000,2024-03-14T05:56:00Z,288-1-1-114,,device_not_worn_correctly
1710395820000,2024-03-14T05:57:00Z,288-1-1-114,,device_not_worn_correctly
1710395880000,2024-03-14T05:58:00Z,288-1-1-114,,device_not_worn_correctly
1710395940000,2024-03-14T05:59:00Z,288-1-1-114,,device_not_worn_correctly
1710396000000,2024-03-14T06:00:00Z,288-1-1-114,,device_not_worn_correctly
1710396060000,2024-03-14T06:01:00Z,288-1-1-114,,device_not_worn_correctly
1710396120000,2024-03-14T06:02:00Z,288-1-1-114,,device_not_worn_correctly
1710396180000,2024-03-14T06:03:00Z,288-1-1-114,,device_not_worn_correctly
1710396240000,2024-03-14T06:04:00Z,288-1-1-114,,device_not_worn_correctly
1710396300000,2024-03-14T06:05:00Z,288-1-1-114,,device_not_worn_correctly
1710396360000,2024-03-14T06:06:00Z,288-1-1-114,,device_not_worn_correctly
1710396420000,2024-03-14T06:07:00Z,288-1-1-114,,device_not_worn_correctly
1710396480000,2024-03-14T06:08:00Z,288-1-1-114,,device_not_worn_correctly
1710396540000,2024-03-14T06:09:00Z,288-1-1-114,,device_not_worn_correctly
1710396600000,2024-03-14T06:10:00Z,288-1-1-114,,device_not_worn_correctly
1710396660000,2024-03-14T06:11:00Z,288-1-1-114,,device_not_worn_correctly
1710396720000,2024-03-14T06:12:00Z,288-1-1-114,,device_not_worn_correctly
1710396780000,2024-03-14T06:13:00Z,288-1-1-114,,device_not_worn_correctly
1710396840000,2024-03-14T06:14:00Z,288-1-1-114,,device_not_worn_correctly
1710396900000,2024-03-14T06:15:00Z,288-1-1-114,,device_not_worn_correctly
1710396960000,2024-03-14T06:16:00Z,288-1-1-114,,device_not_worn_correctly
1710397020000,2024-03-14T06:17:00Z,288-1-1-114,,device_not_worn_correctly
1710397080000,2024-03-14T06:18:00Z,288-1-1-114,,device_not_worn_correctly
1710397140000,2024-03-14T06:19:00Z,288-1-1-114,,device_not_worn_correctly
1710397200000,2024-03-14T06:20:00Z,288-1-1-114,,device_not_worn_correctly
1710397260000,2024-03-14T06:21:00Z,288-1-1-114,,device_not_worn_correctly
1710397320000,2024-03-14T06:22:00Z,288-1-1-114,,device_not_worn_correctly
1710397380000,2024-03-14T06:23:00Z,288-1-1-114,,device_not_worn_correctly
1710397440000,2024-03-14T06:24:00Z,288-1-1-114,,device_not_worn_correctly
1710397500000,2024-03-14T06:25:00Z,288-1-1-114,,device_not_worn_correctly
1710397560000,2024-03-14T06:26:00Z,288-1-1-114,,device_not_worn_correctly
1710397620000,2024-03-14T06:27:00Z,288-1-1-114,,device_not_worn_correctly
1710397680000,2024-03-14T06:28:00Z,288-1-1-114,,device_not_worn_correctly
1710397740000,2024-03-14T06:29:00Z,288-1-1-114,,device_not_worn_correctly
1710397800000,2024-03-14T06:30:00Z,288-1-1-114,,device_not_worn_correctly
1710397860000,2024-03-14T06:31:00Z,288-1-1-114,,device_not_worn_correctly
1710397920000,2024-03-14T06:32:00Z,288-1-1-114,,device_not_worn_correctly
1710397980000,2024-03-14T06:33:00Z,288-1-1-114,,device_not_worn_correctly
1710398040000,2024-03-14T06:34:00Z,288-1-1-114,,device_not_worn_correctly
1710398100000,2024-03-14T06:35:00Z,288-1-1-114,,device_not_worn_correctly
1710398160000,2024-03-14T06:36:00Z,288-1-1-114,,device_not_worn_correctly
1710398220000,2024-03-14T06:37:00Z,288-1-1-114,,device_not_worn_correctly
1710398280000,2024-03-14T06:38:00Z,288-1-1-114,,device_not_worn_correctly
1710398340000,2024-03-14T06:39:00Z,288-1-1-114,,device_not_worn_correctly
1710398400000,2024-03-14T06:40:00Z,288-1-1-114,,device_not_worn_correctly
1710398460000,2024-03-14T06:41:00Z,288-1-1-114,,device_not_worn_correctly
1710398520000,2024-03-14T06:42:00Z,288-1-1-114,,device_not_worn_correctly
1710398580000,2024-03-14T06:43:00Z,288-1-1-114,,device_not_worn_correctly
1710398640000,2024-03-14T06:44:00Z,288-1-1-114,,device_not_worn_correctly
1710398700000,2024-03-14T06:45:00Z,288-1-1-114,,device_not_worn_correctly
