timestamp_iso,accelerometers_std_g,counts_x_axis,counts_y_axis,counts_z_axis,vector_magnitude,activity_class,activity_counts,activity_intensity,body_position_left,body_position_right,eda_scl_usiemens,met,prv_rmssd_ms,pulse_rate_bpm,respiratory_rate_brpm,sleep_detection_stage,step_counts,temperature_celsius,wearing_detection_percentage,hour,minute
2024-05-09 00:31:00+00:00,0.091,1865.0,2210.0,3102.0,4240.0,generic,109.0,MPA,standing,standing,0.17,3.67,,85.0,,0.0,35.0,33.83,100.0,0,31
2024-05-09 00:32:00+00:00,0.037,1211.0,912.0,1263.0,1973.0,generic,62.0,LPA,miscellaneous,sitting_reclining_lying,0.16,1.65,,85.0,,0.0,0.0,33.66,100.0,0,32
2024-05-09 00:33:00+00:00,0.014,100.0,266.0,412.0,500.0,generic,32.0,LPA,standing,sitting_reclining_lying,0.17,1.73,,80.0,,0.0,0.0,33.43,100.0,0,33
2024-05-09 00:34:00+00:00,0.026,395.0,778.0,535.0,1023.0,generic,80.0,LPA,standing,sitting_reclining_lying,0.17,2.01,,81.0,,0.0,0.0,33.47,100.0,0,34
2024-05-09 00:35:00+00:00,0.026,641.0,736.0,345.0,1035.0,generic,42.0,LPA,standing,sitting_reclining_lying,0.18,1.89,,79.0,,0.0,6.0,33.44,100.0,0,35
2024-05-09 00:36:00+00:00,0.009,334.0,127.0,464.0,585.0,walking,26.0,sedentary,sitting_reclining_lying,miscellaneous,0.18,0.95,,81.0,,0.0,0.0,33.45,100.0,0,36
2024-05-09 00:37:00+00:00,0.038,434.0,1570.0,848.0,1836.0,generic,97.0,LPA,standing,sitting_reclining_lying,0.18,1.65,,84.0,,0.0,10.0,33.42,100.0,0,37
2024-05-09 00:38:00+00:00,0.033,663.0,1702.0,635.0,1933.0,generic,84.0,LPA,standing,sitting_reclining_lying,0.2,2.42,,83.0,,0.0,5.0,33.31,100.0,0,38
2024-05-09 00:39:00+00:00,0.069,1957.0,1886.0,1759.0,3237.0,generic,57.0,MPA,standing,standing,0.19,4.08,,83.0,,0.0,19.0,33.47,100.0,0,39
2024-05-09 00:40:00+00:00,0.008,51.0,158.0,326.0,365.0,still,23.0,sedentary,sitting_reclining_lying,standing,0.18,0.95,,83.0,,0.0,0.0,33.51,100.0,0,40
2024-05-09 00:41:00+00:00,0.062,1015.0,1289.0,979.0,1910.0,still,47.0,MPA,standing,standing,0.18,4.57,,78.0,,0.0,7.0,33.59,100.0,0,41
2024-05-09 00:42:00+00:00,0.077,2638.0,2426.0,1966.0,4087.0,generic,72.0,MPA,standing,standing,0.16,3.68,,75.0,,0.0,22.0,33.62,100.0,0,42
2024-05-09 00:43:00+00:00,0.023,720.0,281.0,561.0,955.0,walking,27.0,MPA,standing,standing,0.15,3.06,,76.0,,0.0,11.0,33.56,100.0,0,43
2024-05-09 00:44:00+00:00,0.009,0.0,0.0,30.0,30.0,walking,32.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.15,0.95,,81.0,,0.0,0.0,33.62,100.0,0,44
2024-05-09 00:45:00+00:00,0.061,1691.0,1543.0,1439.0,2703.0,walking,52.0,MPA,standing,standing,0.14,5.15,,82.0,,0.0,18.0,33.63,100.0,0,45
2024-05-09 00:46:00+00:00,0.072,2409.0,2096.0,2158.0,3854.0,generic,100.0,LPA,standing,sitting_reclining_lying,0.14,2.55,,91.0,,0.0,44.0,33.6,100.0,0,46
2024-05-09 00:47:00+00:00,0.133,3498.0,3583.0,4045.0,6437.0,generic,153.0,MPA,standing,standing,0.14,3.7,,98.0,,0.0,74.0,33.53,100.0,0,47
2024-05-09 00:48:00+00:00,0.08,1768.0,1206.0,1715.0,2742.0,walking,78.0,MPA,standing,standing,0.14,3.17,,100.0,,0.0,40.0,33.42,100.0,0,48
2024-05-09 00:49:00+00:00,0.039,666.0,1495.0,1268.0,2070.0,generic,52.0,LPA,standing,sitting_reclining_lying,0.14,2.27,,84.0,,0.0,0.0,33.33,100.0,0,49
2024-05-09 00:50:00+00:00,0.096,2372.0,2397.0,2735.0,4341.0,generic,113.0,MPA,standing,standing,0.14,3.64,,93.0,,0.0,28.0,33.24,100.0,0,50
2024-05-09 00:51:00+00:00,0.041,868.0,900.0,913.0,1548.0,generic,46.0,LPA,standing,sitting_reclining_lying,0.13,2.66,,92.0,,0.0,14.0,33.21,100.0,0,51
2024-05-09 00:52:00+00:00,0.01,101.0,341.0,190.0,403.0,still,22.0,sedentary,standing,sitting_reclining_lying,0.14,1.08,,85.0,,0.0,0.0,33.17,100.0,0,52
2024-05-09 00:53:00+00:00,0.06,1818.0,1564.0,1871.0,3041.0,generic,107.0,LPA,miscellaneous,sitting_reclining_lying,0.14,2.73,,90.0,,0.0,28.0,33.21,100.0,0,53
2024-05-09 00:54:00+00:00,0.052,1877.0,1845.0,2369.0,3541.0,generic,114.0,LPA,sitting_reclining_lying,sitting_reclining_lying,0.13,1.93,,83.0,,0.0,22.0,33.21,100.0,0,54
2024-05-09 00:55:00+00:00,0.062,2150.0,2077.0,1461.0,3327.0,generic,110.0,LPA,sitting_reclining_lying,sitting_reclining_lying,0.14,2.58,,95.0,,0.0,0.0,33.25,100.0,0,55
2024-05-09 00:56:00+00:00,0.057,1539.0,1536.0,2046.0,2985.0,generic,78.0,LPA,standing,sitting_reclining_lying,0.15,2.67,,95.0,,0.0,17.0,33.33,100.0,0,56
2024-05-09 00:57:00+00:00,0.139,4281.0,4294.0,4780.0,7720.0,generic,143.0,VPA,standing,standing,0.15,6.36,,102.0,,0.0,59.0,33.23,100.0,0,57
2024-05-09 00:58:00+00:00,0.137,3462.0,3616.0,2966.0,5818.0,generic,135.0,VPA,standing,standing,0.14,6.58,,93.0,,0.0,37.0,33.07,100.0,0,58
2024-05-09 00:59:00+00:00,0.133,4799.0,3718.0,4028.0,7285.0,generic,151.0,VPA,standing,standing,0.13,6.41,,92.0,,0.0,61.0,32.99,100.0,0,59
2024-05-09 01:00:00+00:00,0.148,4842.0,4456.0,5459.0,8549.0,generic,149.0,MPA,standing,standing,0.13,4.43,,92.0,,0.0,77.0,33.05,100.0,1,0
2024-05-09 01:01:00+00:00,0.161,4414.0,5312.0,7360.0,10093.0,generic,144.0,MPA,standing,standing,0.12,5.29,,100.0,,0.0,86.0,33.08,100.0,1,1
2024-05-09 01:02:00+00:00,0.154,3960.0,4821.0,3445.0,7126.0,generic,134.0,VPA,standing,standing,0.1,8.29,,88.0,,0.0,49.0,33.02,100.0,1,2
2024-05-09 01:03:00+00:00,0.157,3651.0,3236.0,4198.0,6436.0,generic,143.0,VPA,standing,standing,0.11,7.48,,87.0,,0.0,67.0,33.01,100.0,1,3
2024-05-09 01:04:00+00:00,0.131,3241.0,3124.0,4343.0,6255.0,generic,146.0,MPA,standing,standing,0.11,5.23,,62.0,,0.0,75.0,33.12,100.0,1,4
2024-05-09 01:05:00+00:00,0.14,4370.0,3761.0,4585.0,7366.0,generic,142.0,VPA,standing,standing,0.1,7.05,,75.0,,0.0,65.0,33.2,100.0,1,5
2024-05-09 01:06:00+00:00,0.08,2097.0,1751.0,1890.0,3321.0,still,39.0,VPA,standing,standing,0.1,6.42,,94.0,,0.0,22.0,33.23,100.0,1,6
2024-05-09 01:07:00+00:00,0.046,893.0,909.0,1807.0,2211.0,generic,84.0,LPA,miscellaneous,sitting_reclining_lying,0.11,2.69,,96.0,,0.0,10.0,33.39,100.0,1,7
2024-05-09 01:08:00+00:00,0.061,995.0,1437.0,1303.0,2180.0,generic,87.0,MPA,standing,standing,0.11,3.24,,84.0,,0.0,40.0,33.52,100.0,1,8
2024-05-09 01:09:00+00:00,0.016,283.0,470.0,490.0,735.0,still,23.0,LPA,standing,sitting_reclining_lying,0.12,1.81,,82.0,,0.0,6.0,33.65,100.0,1,9
2024-05-09 01:10:00+00:00,0.046,1239.0,1626.0,2406.0,3157.0,generic,81.0,LPA,sitting_reclining_lying,miscellaneous,0.12,2.47,,85.0,,0.0,7.0,33.72,100.0,1,10
2024-05-09 02:08:00+00:00,0.099,1052.0,1025.0,1310.0,1968.0,generic,54.0,LPA,sitting_reclining_lying,sitting_reclining_lying,0.0,2.94,,66.0,,0.0,7.0,29.78,96.0,2,8
2024-05-09 02:09:00+00:00,0.015,370.0,294.0,463.0,661.0,still,26.0,sedentary,sitting_reclining_lying,miscellaneous,0.03,1.28,,76.0,,0.0,0.0,30.96,100.0,2,9
2024-05-09 02:10:00+00:00,0.009,230.0,71.0,131.0,274.0,still,12.0,sedentary,sitting_reclining_lying,miscellaneous,0.04,1.22,,75.0,,0.0,0.0,31.44,100.0,2,10
2024-05-09 02:11:00+00:00,0.013,379.0,241.0,368.0,580.0,generic,35.0,sedentary,standing,sitting_reclining_lying,0.03,1.58,,76.0,,0.0,0.0,31.67,100.0,2,11
2024-05-09 02:12:00+00:00,0.019,635.0,434.0,325.0,834.0,generic,26.0,LPA,sitting_reclining_lying,standing,0.08,2.87,,75.0,,0.0,0.0,32.09,100.0,2,12
2024-05-09 02:13:00+00:00,0.022,642.0,823.0,491.0,1153.0,still,27.0,LPA,sitting_reclining_lying,miscellaneous,0.04,1.82,,74.0,,0.0,0.0,32.41,100.0,2,13
2024-05-09 02:14:00+00:00,0.059,1727.0,1009.0,1230.0,2348.0,generic,66.0,MPA,standing,standing,0.07,5.23,,77.0,,0.0,0.0,32.63,100.0,2,14
2024-05-09 02:15:00+00:00,0.042,895.0,921.0,917.0,1578.0,generic,55.0,LPA,miscellaneous,sitting_reclining_lying,0.1,2.19,,77.0,,0.0,15.0,32.9,100.0,2,15
2024-05-09 02:16:00+00:00,0.011,59.0,165.0,101.0,202.0,still,8.0,LPA,sitting_reclining_lying,sitting_reclining_lying,0.12,1.63,,75.0,,0.0,0.0,32.99,100.0,2,16
2024-05-09 02:17:00+00:00,0.01,357.0,139.0,842.0,925.0,walking,20.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.13,1.42,,74.0,,0.0,0.0,33.13,100.0,2,17
2024-05-09 02:18:00+00:00,0.003,0.0,0.0,86.0,86.0,still,3.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.13,0.95,,69.0,,0.0,0.0,33.33,100.0,2,18
2024-05-09 02:19:00+00:00,0.011,209.0,694.0,497.0,878.0,generic,21.0,sedentary,sitting_reclining_lying,standing,0.11,0.95,,74.0,,0.0,0.0,33.45,100.0,2,19
2024-05-09 02:20:00+00:00,0.017,465.0,732.0,524.0,1013.0,still,25.0,sedentary,sitting_reclining_lying,standing,0.08,1.56,,75.0,,0.0,5.0,33.28,100.0,2,20
2024-05-09 02:21:00+00:00,0.009,295.0,168.0,131.0,363.0,still,7.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.05,1.42,,71.0,,0.0,0.0,33.31,100.0,2,21
2024-05-09 02:22:00+00:00,0.021,841.0,470.0,713.0,1198.0,still,30.0,LPA,miscellaneous,sitting_reclining_lying,0.07,1.89,,71.0,,0.0,10.0,33.35,100.0,2,22
2024-05-09 02:23:00+00:00,0.056,860.0,651.0,1014.0,1480.0,walking,40.0,MPA,standing,standing,0.11,4.53,,68.0,,0.0,6.0,33.46,100.0,2,23
2024-05-09 02:24:00+00:00,0.003,88.0,14.0,45.0,99.0,still,5.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.14,0.95,,73.0,,0.0,0.0,33.52,100.0,2,24
2024-05-09 02:25:00+00:00,0.001,17.0,0.0,0.0,17.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.07,0.95,,72.0,,0.0,0.0,33.62,100.0,2,25
